Algorithm,Allocation,Processes,MessageSize,Avg Latency(us)
chain,socket,72,1024,17.58
chain,socket,72,2048,25.53
chain,socket,73,1,9.99
chain,socket,73,2,10.06
chain,socket,73,4,9.46
chain,socket,73,8,9.58
chain,socket,73,16,10.12
chain,socket,73,32,11.97
chain,socket,73,64,12.49
chain,socket,73,128,14.11
chain,socket,73,256,15.44
chain,socket,73,512,15.99
chain,socket,73,1024,17.88
chain,socket,73,2048,25.86
chain,socket,74,1,9.82
chain,socket,74,2,9.95
chain,socket,74,4,9.89
chain,socket,74,8,10.12
chain,socket,74,16,9.73
chain,socket,74,32,11.73
chain,socket,74,64,12.47
chain,socket,74,128,14.21
chain,socket,74,256,15.56
chain,socket,74,512,16.50
chain,socket,74,1024,17.58
chain,socket,74,2048,25.17
chain,socket,75,1,10.01
chain,socket,75,2,10.03
chain,socket,75,4,10.03
chain,socket,75,8,10.26
chain,socket,75,16,10.33
chain,socket,75,32,12.67
chain,socket,75,64,12.45
chain,socket,75,128,14.63
chain,socket,75,256,16.15
chain,socket,75,512,16.12
chain,socket,75,1024,17.91
chain,socket,75,2048,26.20
chain,socket,76,1,10.31
chain,socket,76,2,10.23
chain,socket,76,4,10.78
chain,socket,76,8,9.94
chain,socket,76,16,10.44
chain,socket,76,32,12.34
chain,socket,76,64,13.00
chain,socket,76,128,14.70
chain,socket,76,256,15.79
chain,socket,76,512,17.12
chain,socket,76,1024,17.78
chain,socket,76,2048,26.21
chain,socket,77,1,9.91
chain,socket,77,2,9.84
chain,socket,77,4,9.98
chain,socket,77,8,10.08
chain,socket,77,16,10.27
chain,socket,77,32,12.63
chain,socket,77,64,12.58
chain,socket,77,128,14.65
chain,socket,77,256,16.07
chain,socket,77,512,16.06
chain,socket,77,1024,18.03
chain,socket,77,2048,26.02
chain,socket,78,1,10.82
chain,socket,78,2,10.24
chain,socket,78,4,10.31
chain,socket,78,8,10.30
chain,socket,78,16,10.68
chain,socket,78,32,12.34
chain,socket,78,64,12.44
chain,socket,78,128,15.06
chain,socket,78,256,16.71
chain,socket,78,512,17.93
chain,socket,78,1024,18.63
chain,socket,78,2048,27.25
chain,socket,79,1,10.58
chain,socket,79,2,10.66
chain,socket,79,4,10.75
chain,socket,79,8,10.67
chain,socket,79,16,10.96
chain,socket,79,32,12.96
chain,socket,79,64,12.95
chain,socket,79,128,16.31
chain,socket,79,256,16.03
chain,socket,79,512,17.09
chain,socket,79,1024,19.34
chain,socket,79,2048,27.24
chain,socket,80,1,10.90
chain,socket,80,2,10.77
chain,socket,80,4,10.49
chain,socket,80,8,10.60
chain,socket,80,16,10.78
chain,socket,80,32,12.42
chain,socket,80,64,12.41
chain,socket,80,128,15.87
chain,socket,80,256,16.62
chain,socket,80,512,18.20
chain,socket,80,1024,19.41
chain,socket,80,2048,28.04
chain,socket,81,1,11.07
chain,socket,81,2,10.90
chain,socket,81,4,10.72
chain,socket,81,8,10.56
chain,socket,81,16,11.02
chain,socket,81,32,13.19
chain,socket,81,64,13.06
chain,socket,81,128,17.27
chain,socket,81,256,15.79
chain,socket,81,512,17.84
chain,socket,81,1024,19.38
chain,socket,81,2048,28.37
chain,socket,82,1,10.82
chain,socket,82,2,11.00
chain,socket,82,4,10.78
chain,socket,82,8,10.83
chain,socket,82,16,10.95
chain,socket,82,32,12.62
chain,socket,82,64,12.57
chain,socket,82,128,16.34
chain,socket,82,256,16.11
chain,socket,82,512,18.17
chain,socket,82,1024,19.17
chain,socket,82,2048,27.83
chain,socket,83,1,11.60
chain,socket,83,2,10.95
chain,socket,83,4,10.94
chain,socket,83,8,11.09
chain,socket,83,16,10.98
chain,socket,83,32,13.66
chain,socket,83,64,13.31
chain,socket,83,128,16.40
chain,socket,83,256,17.14
