Algorithm,Allocation,Processes,MessageSize,Avg Latency(us)
linear,socket,33,64,6.69
linear,socket,33,128,12.84
linear,socket,33,256,13.57
linear,socket,33,512,14.51
linear,socket,33,1024,15.57
linear,socket,33,2048,22.11
linear,socket,34,1,6.01
linear,socket,34,2,5.99
linear,socket,34,4,6.08
linear,socket,34,8,5.98
linear,socket,34,16,6.10
linear,socket,34,32,6.23
linear,socket,34,64,6.18
linear,socket,34,128,12.31
linear,socket,34,256,13.03
linear,socket,34,512,13.67
linear,socket,34,1024,15.22
linear,socket,34,2048,22.18
linear,socket,35,1,6.00
linear,socket,35,2,6.08
linear,socket,35,4,6.02
linear,socket,35,8,6.17
linear,socket,35,16,6.25
linear,socket,35,32,6.59
linear,socket,35,64,6.55
linear,socket,35,128,13.21
linear,socket,35,256,13.65
linear,socket,35,512,14.13
linear,socket,35,1024,14.49
linear,socket,35,2048,22.73
linear,socket,36,1,6.42
linear,socket,36,2,6.45
linear,socket,36,4,6.65
linear,socket,36,8,6.56
linear,socket,36,16,6.62
linear,socket,36,32,6.90
linear,socket,36,64,6.70
linear,socket,36,128,13.53
linear,socket,36,256,14.24
linear,socket,36,512,14.98
linear,socket,36,1024,16.21
linear,socket,36,2048,23.45
linear,socket,37,1,6.28
linear,socket,37,2,6.43
linear,socket,37,4,6.45
linear,socket,37,8,6.45
linear,socket,37,16,6.49
linear,socket,37,32,6.72
linear,socket,37,64,6.68
linear,socket,37,128,13.68
linear,socket,37,256,14.00
linear,socket,37,512,14.72
linear,socket,37,1024,16.31
linear,socket,37,2048,23.30
linear,socket,38,1,6.57
linear,socket,38,2,6.66
linear,socket,38,4,6.52
linear,socket,38,8,6.54
linear,socket,38,16,6.57
linear,socket,38,32,6.90
linear,socket,38,64,6.69
linear,socket,38,128,14.14
linear,socket,38,256,14.70
linear,socket,38,512,15.34
linear,socket,38,1024,16.03
linear,socket,38,2048,24.91
linear,socket,39,1,6.54
linear,socket,39,2,6.46
linear,socket,39,4,6.59
linear,socket,39,8,6.54
linear,socket,39,16,6.75
linear,socket,39,32,7.16
linear,socket,39,64,6.91
linear,socket,39,128,14.53
linear,socket,39,256,15.06
linear,socket,39,512,15.45
linear,socket,39,1024,17.32
linear,socket,39,2048,25.30
linear,socket,40,1,7.20
linear,socket,40,2,7.17
linear,socket,40,4,7.21
linear,socket,40,8,7.28
linear,socket,40,16,7.41
linear,socket,40,32,7.53
linear,socket,40,64,7.45
linear,socket,40,128,15.44
linear,socket,40,256,15.67
linear,socket,40,512,16.34
linear,socket,40,1024,18.02
linear,socket,40,2048,26.16
linear,socket,41,1,6.81
linear,socket,41,2,6.79
linear,socket,41,4,7.09
linear,socket,41,8,7.37
linear,socket,41,16,7.36
linear,socket,41,32,7.55
linear,socket,41,64,7.52
linear,socket,41,128,15.71
linear,socket,41,256,16.16
linear,socket,41,512,16.43
linear,socket,41,1024,16.96
linear,socket,41,2048,25.91
linear,socket,42,1,7.01
linear,socket,42,2,6.94
linear,socket,42,4,6.83
linear,socket,42,8,6.92
linear,socket,42,16,6.96
linear,socket,42,32,7.29
linear,socket,42,64,7.25
linear,socket,42,128,15.58
linear,socket,42,256,15.95
linear,socket,42,512,16.81
linear,socket,42,1024,18.45
linear,socket,42,2048,26.97
linear,socket,43,1,6.45
linear,socket,43,2,6.38
linear,socket,43,4,6.65
linear,socket,43,8,6.97
linear,socket,43,16,6.88
linear,socket,43,32,7.25
linear,socket,43,64,7.32
linear,socket,43,128,15.66
linear,socket,43,256,15.69
linear,socket,43,512,16.29
