Algorithm,Allocation,Processes,MessageSize,Avg Latency(us)
default,socket,19,64,2.96
default,socket,19,128,4.50
default,socket,19,256,4.59
default,socket,19,512,4.98
default,socket,19,1024,5.23
default,socket,19,2048,7.30
default,socket,20,1,2.22
default,socket,20,2,1.85
default,socket,20,4,1.89
default,socket,20,8,2.12
default,socket,20,16,2.42
default,socket,20,32,2.89
default,socket,20,64,2.68
default,socket,20,128,4.12
default,socket,20,256,4.22
default,socket,20,512,4.46
default,socket,20,1024,4.89
default,socket,20,2048,7.11
default,socket,21,1,2.57
default,socket,21,2,2.50
default,socket,21,4,2.37
default,socket,21,8,2.36
default,socket,21,16,2.36
default,socket,21,32,2.61
default,socket,21,64,2.57
default,socket,21,128,4.17
default,socket,21,256,4.21
default,socket,21,512,4.46
default,socket,21,1024,4.97
default,socket,21,2048,7.03
default,socket,22,1,2.46
default,socket,22,2,2.48
default,socket,22,4,2.32
default,socket,22,8,2.41
default,socket,22,16,2.34
default,socket,22,32,2.76
default,socket,22,64,2.52
default,socket,22,128,4.01
default,socket,22,256,4.05
default,socket,22,512,4.42
default,socket,22,1024,4.69
default,socket,22,2048,7.23
default,socket,23,1,1.94
default,socket,23,2,2.30
default,socket,23,4,2.21
default,socket,23,8,2.16
default,socket,23,16,2.17
default,socket,23,32,2.61
default,socket,23,64,2.45
default,socket,23,128,3.95
default,socket,23,256,4.06
default,socket,23,512,4.41
default,socket,23,1024,4.69
default,socket,23,2048,6.93
default,socket,24,1,2.25
default,socket,24,2,2.17
default,socket,24,4,2.04
default,socket,24,8,2.07
default,socket,24,16,1.75
default,socket,24,32,2.40
default,socket,24,64,2.36
default,socket,24,128,4.02
default,socket,24,256,4.10
default,socket,24,512,4.51
default,socket,24,1024,4.83
default,socket,24,2048,7.18
default,socket,25,1,2.55
default,socket,25,2,2.41
default,socket,25,4,2.41
default,socket,25,8,2.30
default,socket,25,16,2.46
default,socket,25,32,2.72
default,socket,25,64,2.68
default,socket,25,128,4.30
default,socket,25,256,4.43
default,socket,25,512,4.62
default,socket,25,1024,4.94
default,socket,25,2048,7.43
default,socket,26,1,2.60
default,socket,26,2,2.24
default,socket,26,4,2.27
default,socket,26,8,2.27
default,socket,26,16,2.39
default,socket,26,32,2.54
default,socket,26,64,2.50
default,socket,26,128,4.08
default,socket,26,256,4.17
default,socket,26,512,4.50
default,socket,26,1024,5.02
default,socket,26,2048,7.07
default,socket,27,1,2.53
default,socket,27,2,2.26
default,socket,27,4,2.27
default,socket,27,8,2.30
default,socket,27,16,2.23
default,socket,27,32,2.45
default,socket,27,64,2.44
default,socket,27,128,3.82
default,socket,27,256,3.86
default,socket,27,512,4.40
default,socket,27,1024,4.82
default,socket,27,2048,7.07
default,socket,28,1,1.98
default,socket,28,2,1.96
default,socket,28,4,1.90
default,socket,28,8,2.06
default,socket,28,16,1.94
default,socket,28,32,2.30
default,socket,28,64,2.40
default,socket,28,128,3.92
default,socket,28,256,4.02
default,socket,28,512,4.50
default,socket,28,1024,5.17
default,socket,28,2048,7.31
default,socket,29,1,1.93
default,socket,29,2,1.84
default,socket,29,4,1.82
default,socket,29,8,1.94
default,socket,29,16,1.99
default,socket,29,32,2.12
default,socket,29,64,2.07
default,socket,29,128,3.49
default,socket,29,256,3.61
default,socket,29,512,3.94
default,socket,29,1024,4.33
default,socket,29,2048,6.61
default,socket,30,1,2.31
default,socket,30,2,2.14
default,socket,30,4,2.27
default,socket,30,8,2.23
default,socket,30,16,2.13
default,socket,30,32,2.48
default,socket,30,64,2.47
default,socket,30,128,4.09
default,socket,30,256,4.24
default,socket,30,512,4.53
default,socket,30,1024,4.98
default,socket,30,2048,7.34
default,socket,31,1,1.94
default,socket,31,2,1.87
default,socket,31,4,1.91
default,socket,31,8,2.04
default,socket,31,16,1.89
default,socket,31,32,2.26
default,socket,31,64,2.21
default,socket,31,128,3.63
default,socket,31,256,3.78
default,socket,31,512,4.06
default,socket,31,1024,4.56
default,socket,31,2048,6.92
default,socket,32,1,2.52
default,socket,32,2,2.43
default,socket,32,4,2.41
default,socket,32,8,2.42
default,socket,32,16,2.31
default,socket,32,32,2.86
default,socket,32,64,2.88
default,socket,32,128,4.03
default,socket,32,256,4.09
default,socket,32,512,4.33
default,socket,32,1024,4.97
default,socket,32,2048,7.42
default,socket,33,1,3.76
default,socket,33,2,3.71
default,socket,33,4,3.59
default,socket,33,8,3.61
default,socket,33,16,3.60
default,socket,33,32,3.99
default,socket,33,64,4.01
default,socket,33,128,5.34
default,socket,33,256,5.44
default,socket,33,512,5.97
default,socket,33,1024,6.35
default,socket,33,2048,9.06
default,socket,34,1,3.99
default,socket,34,2,3.62
default,socket,34,4,3.49
default,socket,34,8,3.52
default,socket,34,16,3.46
default,socket,34,32,4.17
default,socket,34,64,3.99
default,socket,34,128,5.18
default,socket,34,256,5.18
default,socket,34,512,5.76
default,socket,34,1024,6.09
default,socket,34,2048,8.63
default,socket,35,1,3.69
default,socket,35,2,3.54
default,socket,35,4,3.50
default,socket,35,8,3.55
default,socket,35,16,3.49
default,socket,35,32,4.00
default,socket,35,64,4.00
default,socket,35,128,5.11
default,socket,35,256,5.23
default,socket,35,512,5.43
default,socket,35,1024,6.08
default,socket,35,2048,8.71
default,socket,36,1,3.47
default,socket,36,2,3.23
default,socket,36,4,3.25
default,socket,36,8,3.12
default,socket,36,16,3.21
default,socket,36,32,3.79
default,socket,36,64,3.80
default,socket,36,128,4.77
default,socket,36,256,4.93
default,socket,36,512,5.51
default,socket,36,1024,5.84
default,socket,36,2048,8.55
default,socket,37,1,3.18
default,socket,37,2,3.15
default,socket,37,4,3.07
default,socket,37,8,3.10
default,socket,37,16,3.10
default,socket,37,32,3.51
default,socket,37,64,3.51
default,socket,37,128,4.67
default,socket,37,256,4.80
default,socket,37,512,5.11
default,socket,37,1024,5.66
default,socket,37,2048,8.46
default,socket,38,1,3.02
default,socket,38,2,3.13
default,socket,38,4,3.14
