Algorithm,Allocation,Processes,MessageSize,Avg Latency(us)
default,core,2,0.18
default,core,3,0.51
default,core,4,0.46
default,core,5,0.93
default,core,6,1.05
default,core,7,1.17
default,core,8,1.04
default,core,9,1.84
default,core,10,1.85
default,core,11,2.10
default,core,12,2.03
default,core,13,2.37
default,core,14,2.49
default,core,15,2.29
default,core,16,1.56
default,core,17,2.44
default,core,18,2.73
default,core,19,2.76
default,core,20,2.76
default,core,21,2.92
default,core,22,2.99
default,core,23,2.97
default,core,24,2.97
default,core,25,2.98
default,core,26,3.13
default,core,27,3.13
default,core,28,3.07
default,core,29,3.15
default,core,30,3.15
default,core,31,3.12
default,core,32,2.43
default,core,33,3.19
default,core,34,3.36
default,core,35,3.64
default,core,36,3.61
default,core,37,4.25
default,core,38,3.56
default,core,39,3.54
default,core,40,3.59
default,core,41,3.78
default,core,42,4.78
default,core,43,4.69
default,core,44,5.28
default,core,45,3.88
default,core,46,5.19
default,core,47,4.40
default,core,48,4.13
default,core,49,4.02
default,core,50,3.84
default,core,51,4.24
default,core,52,4.01
default,core,53,3.92
default,core,54,4.04
default,core,55,4.13
default,core,56,3.92
default,core,57,4.12
default,core,58,3.79
default,core,59,4.05
default,core,60,4.05
default,core,61,4.03
default,core,62,4.42
default,core,63,3.90
default,core,64,3.26
default,core,65,5.19
default,core,66,5.24
default,core,67,5.30
default,core,68,5.27
default,core,69,5.32
default,core,70,5.48
default,core,71,5.31
default,core,72,5.59
default,core,73,5.48
default,core,74,5.38
default,core,75,5.30
default,core,76,5.26
default,core,77,5.06
default,core,78,5.04
default,core,79,5.50
default,core,80,5.19
default,core,81,5.86
default,core,82,5.69
default,core,83,7.83
default,core,84,5.09
default,core,85,5.25
default,core,86,6.06
default,core,87,5.33
default,core,88,5.34
default,core,89,6.27
default,core,90,7.59
default,core,91,5.60
default,core,92,5.34
default,core,93,5.82
default,core,94,5.55
default,core,95,5.43
default,core,96,5.27
default,core,97,5.54
default,core,98,6.11
default,core,99,5.32
default,core,100,6.36
default,core,101,5.29
default,core,102,5.23
default,core,103,5.27
default,core,104,5.94
default,core,105,6.05
default,core,106,5.59
default,core,107,5.35
default,core,108,5.42
default,core,109,5.13
default,core,110,5.40
default,core,111,5.50
default,core,112,5.63
default,core,113,5.49
default,core,114,5.48
default,core,115,5.59
default,core,116,5.65
default,core,117,5.48
default,core,118,5.41
default,core,119,5.62
default,core,120,5.72
default,core,121,5.99
default,core,122,5.35
