Algorithm,Allocation,Processes,MessageSize,Avg Latency(us)
linear,node,31,64,6.05
linear,node,31,128,7.22
linear,node,31,256,8.49
linear,node,31,512,8.59
linear,node,31,1024,9.29
linear,node,31,2048,11.84
linear,node,32,1,6.31
linear,node,32,2,6.66
linear,node,32,4,6.55
linear,node,32,8,6.51
linear,node,32,16,6.46
linear,node,32,32,6.68
linear,node,32,64,6.78
linear,node,32,128,8.04
linear,node,32,256,9.06
linear,node,32,512,10.02
linear,node,32,1024,10.84
linear,node,32,2048,13.21
linear,node,33,1,6.37
linear,node,33,2,7.03
linear,node,33,4,7.06
linear,node,33,8,7.24
linear,node,33,16,7.02
linear,node,33,32,7.15
linear,node,33,64,7.21
linear,node,33,128,8.53
linear,node,33,256,9.86
linear,node,33,512,10.03
linear,node,33,1024,10.98
linear,node,33,2048,14.01
linear,node,34,1,6.90
linear,node,34,2,7.11
linear,node,34,4,7.23
linear,node,34,8,7.10
linear,node,34,16,7.07
linear,node,34,32,7.09
linear,node,34,64,7.14
linear,node,34,128,8.71
linear,node,34,256,9.76
linear,node,34,512,9.72
linear,node,34,1024,10.72
linear,node,34,2048,13.66
linear,node,35,1,6.80
linear,node,35,2,7.02
linear,node,35,4,7.06
linear,node,35,8,6.99
linear,node,35,16,6.95
linear,node,35,32,7.00
linear,node,35,64,7.04
linear,node,35,128,8.59
linear,node,35,256,9.78
linear,node,35,512,9.80
linear,node,35,1024,10.78
linear,node,35,2048,13.70
linear,node,36,1,7.13
linear,node,36,2,7.32
linear,node,36,4,7.37
linear,node,36,8,7.42
linear,node,36,16,7.34
linear,node,36,32,7.39
linear,node,36,64,7.41
linear,node,36,128,9.09
linear,node,36,256,10.05
linear,node,36,512,10.13
linear,node,36,1024,10.89
linear,node,36,2048,14.29
linear,node,37,1,7.20
linear,node,37,2,7.37
linear,node,37,4,7.32
linear,node,37,8,7.31
linear,node,37,16,7.27
linear,node,37,32,7.47
linear,node,37,64,7.51
linear,node,37,128,9.02
linear,node,37,256,10.09
linear,node,37,512,10.09
linear,node,37,1024,10.95
linear,node,37,2048,14.48
linear,node,38,1,7.70
linear,node,38,2,7.88
linear,node,38,4,7.69
linear,node,38,8,7.72
linear,node,38,16,7.67
linear,node,38,32,7.96
linear,node,38,64,7.86
linear,node,38,128,9.30
linear,node,38,256,10.22
linear,node,38,512,10.62
linear,node,38,1024,11.60
linear,node,38,2048,15.14
linear,node,39,1,7.56
linear,node,39,2,7.46
linear,node,39,4,7.57
linear,node,39,8,7.41
linear,node,39,16,7.39
linear,node,39,32,7.70
linear,node,39,64,7.72
linear,node,39,128,9.19
linear,node,39,256,10.34
linear,node,39,512,10.24
linear,node,39,1024,11.60
linear,node,39,2048,15.02
linear,node,40,1,7.73
linear,node,40,2,7.87
linear,node,40,4,8.15
linear,node,40,8,8.13
linear,node,40,16,8.03
linear,node,40,32,8.30
linear,node,40,64,8.28
linear,node,40,128,9.87
linear,node,40,256,10.81
linear,node,40,512,11.01
linear,node,40,1024,12.18
linear,node,40,2048,15.88
linear,node,41,1,7.84
linear,node,41,2,7.51
linear,node,41,4,7.89
linear,node,41,8,7.80
linear,node,41,16,7.73
linear,node,41,32,7.92
