Algorithm,Allocation,Processes,MessageSize,Avg Latency(us)
linear,core,16,4,1.68
linear,core,16,8,1.69
linear,core,16,16,1.69
linear,core,16,32,2.14
linear,core,16,64,1.85
linear,core,16,128,3.10
linear,core,16,256,3.18
linear,core,16,512,3.41
linear,core,16,1024,3.86
linear,core,16,2048,5.65
linear,core,17,1,2.08
linear,core,17,2,2.12
linear,core,17,4,2.09
linear,core,17,8,2.19
linear,core,17,16,2.25
linear,core,17,32,2.54
linear,core,17,64,2.46
linear,core,17,128,3.40
linear,core,17,256,3.48
linear,core,17,512,3.70
linear,core,17,1024,4.31
linear,core,17,2048,5.84
linear,core,18,1,2.03
linear,core,18,2,2.07
linear,core,18,4,2.05
linear,core,18,8,2.17
linear,core,18,16,2.11
linear,core,18,32,2.27
linear,core,18,64,2.23
linear,core,18,128,4.06
linear,core,18,256,3.76
linear,core,18,512,4.27
linear,core,18,1024,4.83
linear,core,18,2048,6.72
linear,core,19,1,1.95
linear,core,19,2,1.92
linear,core,19,4,1.96
linear,core,19,8,2.04
linear,core,19,16,2.15
linear,core,19,32,2.36
linear,core,19,64,2.18
linear,core,19,128,3.81
linear,core,19,256,4.09
linear,core,19,512,4.26
linear,core,19,1024,5.35
linear,core,19,2048,6.94
linear,core,20,1,1.98
linear,core,20,2,1.97
linear,core,20,4,2.10
linear,core,20,8,2.09
linear,core,20,16,2.05
linear,core,20,32,2.34
linear,core,20,64,2.28
linear,core,20,128,4.15
linear,core,20,256,4.27
linear,core,20,512,4.72
linear,core,20,1024,5.32
linear,core,20,2048,7.43
linear,core,21,1,2.13
linear,core,21,2,2.10
linear,core,21,4,2.23
linear,core,21,8,2.16
linear,core,21,16,2.25
linear,core,21,32,2.34
linear,core,21,64,2.27
linear,core,21,128,4.55
linear,core,21,256,4.76
linear,core,21,512,5.09
linear,core,21,1024,5.63
linear,core,21,2048,7.85
linear,core,22,1,2.31
linear,core,22,2,2.32
linear,core,22,4,2.23
linear,core,22,8,2.48
linear,core,22,16,2.37
linear,core,22,32,2.43
linear,core,22,64,2.38
linear,core,22,128,4.88
linear,core,22,256,5.02
linear,core,22,512,5.22
linear,core,22,1024,5.84
linear,core,22,2048,8.25
linear,core,23,1,2.28
linear,core,23,2,2.28
linear,core,23,4,2.30
linear,core,23,8,2.41
linear,core,23,16,2.31
linear,core,23,32,2.57
linear,core,23,64,2.47
linear,core,23,128,5.06
linear,core,23,256,5.13
linear,core,23,512,5.51
linear,core,23,1024,6.23
linear,core,23,2048,8.74
linear,core,24,1,2.41
linear,core,24,2,2.40
linear,core,24,4,2.51
linear,core,24,8,2.63
linear,core,24,16,2.45
linear,core,24,32,2.64
linear,core,24,64,2.63
linear,core,24,128,5.36
linear,core,24,256,5.44
linear,core,24,512,5.99
linear,core,24,1024,6.67
linear,core,24,2048,9.28
linear,core,25,1,2.41
linear,core,25,2,2.40
linear,core,25,4,2.39
linear,core,25,8,2.40
linear,core,25,16,2.40
linear,core,25,32,2.83
linear,core,25,64,2.74
linear,core,25,128,5.48
linear,core,25,256,5.63
linear,core,25,512,5.78
linear,core,25,1024,6.50
linear,core,25,2048,9.37
linear,core,26,1,2.36
linear,core,26,2,2.38
linear,core,26,4,2.37
linear,core,26,8,2.43
linear,core,26,16,2.41
linear,core,26,32,2.90
linear,core,26,64,2.62
linear,core,26,128,5.64
linear,core,26,256,5.83
linear,core,26,512,6.04
linear,core,26,1024,6.83
linear,core,26,2048,9.87
linear,core,27,1,2.59
linear,core,27,2,2.57
linear,core,27,4,2.59
linear,core,27,8,2.63
linear,core,27,16,2.94
linear,core,27,32,3.07
linear,core,27,64,3.02
linear,core,27,128,5.86
linear,core,27,256,5.97
linear,core,27,512,6.20
linear,core,27,1024,7.15
linear,core,27,2048,10.30
linear,core,28,1,2.66
linear,core,28,2,2.84
linear,core,28,4,2.84
linear,core,28,8,2.74
linear,core,28,16,2.79
linear,core,28,32,3.10
linear,core,28,64,2.95
linear,core,28,128,6.19
linear,core,28,256,6.37
linear,core,28,512,6.71
linear,core,28,1024,7.60
linear,core,28,2048,10.71
linear,core,29,1,2.71
linear,core,29,2,2.71
linear,core,29,4,2.72
linear,core,29,8,2.69
linear,core,29,16,2.91
linear,core,29,32,3.09
linear,core,29,64,2.93
linear,core,29,128,6.27
linear,core,29,256,6.44
linear,core,29,512,6.87
linear,core,29,1024,7.79
linear,core,29,2048,11.04
linear,core,30,1,2.86
linear,core,30,2,2.89
linear,core,30,4,2.84
linear,core,30,8,3.08
linear,core,30,16,2.92
linear,core,30,32,3.41
linear,core,30,64,3.15
linear,core,30,128,6.65
linear,core,30,256,6.67
linear,core,30,512,7.04
linear,core,30,1024,8.05
linear,core,30,2048,11.56
linear,core,31,1,2.82
linear,core,31,2,2.81
linear,core,31,4,2.84
linear,core,31,8,2.97
linear,core,31,16,2.91
linear,core,31,32,3.09
linear,core,31,64,3.05
linear,core,31,128,6.79
linear,core,31,256,6.84
linear,core,31,512,7.26
linear,core,31,1024,8.21
linear,core,31,2048,11.86
linear,core,32,1,3.29
linear,core,32,2,3.34
linear,core,32,4,3.23
linear,core,32,8,3.25
linear,core,32,16,3.21
linear,core,32,32,3.61
linear,core,32,64,3.39
linear,core,32,128,6.99
linear,core,32,256,7.00
linear,core,32,512,7.84
linear,core,32,1024,8.59
linear,core,32,2048,12.46
linear,core,33,1,3.95
linear,core,33,2,4.07
linear,core,33,4,4.10
linear,core,33,8,3.91
linear,core,33,16,3.91
linear,core,33,32,4.21
linear,core,33,64,4.06
linear,core,33,128,7.10
linear,core,33,256,7.35
linear,core,33,512,7.77
linear,core,33,1024,8.62
linear,core,33,2048,12.40
linear,core,34,1,3.68
linear,core,34,2,3.69
linear,core,34,4,3.66
linear,core,34,8,3.65
linear,core,34,16,3.67
linear,core,34,32,3.86
linear,core,34,64,3.75
linear,core,34,128,7.19
linear,core,34,256,7.42
linear,core,34,512,7.71
linear,core,34,1024,8.76
linear,core,34,2048,12.79
linear,core,35,1,3.60
linear,core,35,2,3.70
linear,core,35,4,3.57
linear,core,35,8,3.70
linear,core,35,16,3.61
linear,core,35,32,3.84
linear,core,35,64,3.80
linear,core,35,128,7.37
linear,core,35,256,7.69
linear,core,35,512,7.96
linear,core,35,1024,8.97
linear,core,35,2048,13.41
linear,core,36,1,3.59
linear,core,36,2,3.65
linear,core,36,4,3.56
linear,core,36,8,3.62
linear,core,36,16,3.65
linear,core,36,32,3.87
linear,core,36,64,3.72
linear,core,36,128,8.01
linear,core,36,256,8.08
linear,core,36,512,8.63
linear,core,36,1024,9.61
linear,core,36,2048,13.81
linear,core,37,1,3.58
linear,core,37,2,3.56
linear,core,37,4,3.63
linear,core,37,8,3.69
linear,core,37,16,3.59
linear,core,37,32,3.79
linear,core,37,64,3.74
linear,core,37,128,8.32
linear,core,37,256,8.48
linear,core,37,512,9.06
linear,core,37,1024,10.04
linear,core,37,2048,14.48
linear,core,38,1,3.70
linear,core,38,2,3.96
linear,core,38,4,3.69
linear,core,38,8,3.82
linear,core,38,16,3.78
linear,core,38,32,3.95
linear,core,38,64,3.86
linear,core,38,128,8.65
linear,core,38,256,8.92
linear,core,38,512,9.30
linear,core,38,1024,10.32
linear,core,38,2048,15.26
linear,core,39,1,4.10
linear,core,39,2,3.90
linear,core,39,4,3.81
linear,core,39,8,3.95
linear,core,39,16,3.87
linear,core,39,32,4.03
linear,core,39,64,3.98
linear,core,39,128,8.78
linear,core,39,256,9.07
linear,core,39,512,9.42
linear,core,39,1024,10.48
linear,core,39,2048,15.43
linear,core,40,1,3.88
linear,core,40,2,4.10
linear,core,40,4,4.10
linear,core,40,8,4.14
linear,core,40,16,3.98
linear,core,40,32,4.19
linear,core,40,64,4.15
linear,core,40,128,9.09
linear,core,40,256,9.28
linear,core,40,512,10.14
linear,core,40,1024,11.15
linear,core,40,2048,16.18
linear,core,41,1,3.99
linear,core,41,2,3.99
linear,core,41,4,3.94
linear,core,41,8,4.18
linear,core,41,16,4.04
linear,core,41,32,4.30
linear,core,41,64,4.19
linear,core,41,128,9.37
linear,core,41,256,9.51
linear,core,41,512,10.20
linear,core,41,1024,11.13
linear,core,41,2048,16.40
linear,core,42,1,4.32
linear,core,42,2,4.01
linear,core,42,4,4.01
linear,core,42,8,4.14
linear,core,42,16,4.04
linear,core,42,32,4.40
linear,core,42,64,4.29
linear,core,42,128,9.67
linear,core,42,256,9.90
linear,core,42,512,10.56
linear,core,42,1024,11.66
linear,core,42,2048,16.94
linear,core,43,1,4.22
linear,core,43,2,4.22
linear,core,43,4,4.32
linear,core,43,8,4.25
linear,core,43,16,4.28
linear,core,43,32,4.54
linear,core,43,64,4.44
linear,core,43,128,9.79
linear,core,43,256,10.18
linear,core,43,512,10.58
linear,core,43,1024,11.56
linear,core,43,2048,17.26
linear,core,44,1,4.37
linear,core,44,2,4.40
linear,core,44,4,4.52
linear,core,44,8,4.49
linear,core,44,16,4.38
linear,core,44,32,4.70
linear,core,44,64,4.64
linear,core,44,128,10.47
linear,core,44,256,10.72
linear,core,44,512,11.21
linear,core,44,1024,12.47
linear,core,44,2048,17.82
linear,core,45,1,4.45
linear,core,45,2,4.42
linear,core,45,4,4.51
linear,core,45,8,4.52
linear,core,45,16,4.52
linear,core,45,32,4.81
linear,core,45,64,4.76
linear,core,45,128,10.62
linear,core,45,256,10.79
linear,core,45,512,11.29
linear,core,45,1024,12.61
linear,core,45,2048,18.13
linear,core,46,1,4.55
linear,core,46,2,4.53
linear,core,46,4,4.61
linear,core,46,8,4.69
linear,core,46,16,4.58
linear,core,46,32,4.97
linear,core,46,64,4.93
linear,core,46,128,10.83
linear,core,46,256,11.05
linear,core,46,512,11.60
linear,core,46,1024,12.70
linear,core,46,2048,18.94
linear,core,47,1,4.78
linear,core,47,2,4.75
linear,core,47,4,4.86
linear,core,47,8,4.85
linear,core,47,16,4.83
linear,core,47,32,5.13
linear,core,47,64,5.01
linear,core,47,128,11.11
linear,core,47,256,11.46
linear,core,47,512,11.95
linear,core,47,1024,13.16
linear,core,47,2048,19.22
linear,core,48,1,4.92
linear,core,48,2,5.06
linear,core,48,4,5.14
linear,core,48,8,5.01
linear,core,48,16,5.07
linear,core,48,32,5.35
linear,core,48,64,5.24
linear,core,48,128,11.66
linear,core,48,256,12.04
linear,core,48,512,12.51
linear,core,48,1024,13.80
linear,core,48,2048,19.92
linear,core,49,1,5.06
linear,core,49,2,4.99
linear,core,49,4,5.06
linear,core,49,8,5.06
linear,core,49,16,5.02
linear,core,49,32,5.38
linear,core,49,64,5.27
linear,core,49,128,11.50
linear,core,49,256,11.76
linear,core,49,512,12.62
linear,core,49,1024,13.92
linear,core,49,2048,19.96
linear,core,50,1,4.82
linear,core,50,2,4.97
linear,core,50,4,4.92
linear,core,50,8,4.92
linear,core,50,16,4.89
linear,core,50,32,5.29
linear,core,50,64,5.23
linear,core,50,128,11.82
linear,core,50,256,12.17
linear,core,50,512,12.94
linear,core,50,1024,14.35
linear,core,50,2048,20.81
linear,core,51,1,5.18
linear,core,51,2,5.30
linear,core,51,4,5.29
linear,core,51,8,5.25
linear,core,51,16,5.22
linear,core,51,32,5.58
linear,core,51,64,5.61
linear,core,51,128,12.12
linear,core,51,256,12.53
linear,core,51,512,12.80
linear,core,51,1024,14.50
linear,core,51,2048,21.13
linear,core,52,1,5.01
linear,core,52,2,5.19
linear,core,52,4,5.12
linear,core,52,8,5.14
linear,core,52,16,5.18
linear,core,52,32,5.40
linear,core,52,64,5.57
linear,core,52,128,12.58
linear,core,52,256,13.01
linear,core,52,512,13.81
linear,core,52,1024,15.32
linear,core,52,2048,21.96
linear,core,53,1,5.27
linear,core,53,2,5.25
linear,core,53,4,5.27
linear,core,53,8,5.30
linear,core,53,16,5.33
linear,core,53,32,5.58
linear,core,53,64,5.62
linear,core,53,128,12.84
linear,core,53,256,13.18
linear,core,53,512,13.62
linear,core,53,1024,14.91
linear,core,53,2048,22.35
linear,core,54,1,5.53
linear,core,54,2,5.65
linear,core,54,4,5.58
linear,core,54,8,5.52
linear,core,54,16,5.57
linear,core,54,32,6.07
linear,core,54,64,6.01
linear,core,54,128,13.28
linear,core,54,256,13.78
linear,core,54,512,14.41
linear,core,54,1024,15.78
linear,core,54,2048,23.34
linear,core,55,1,5.43
linear,core,55,2,5.54
linear,core,55,4,5.53
linear,core,55,8,5.50
linear,core,55,16,5.43
linear,core,55,32,5.83
linear,core,55,64,5.70
linear,core,55,128,13.32
linear,core,55,256,13.88
linear,core,55,512,14.20
linear,core,55,1024,16.00
linear,core,55,2048,23.48
linear,core,56,1,5.69
linear,core,56,2,5.99
linear,core,56,4,5.93
linear,core,56,8,5.91
linear,core,56,16,5.87
linear,core,56,32,6.39
linear,core,56,64,6.14
linear,core,56,128,13.94
linear,core,56,256,14.32
linear,core,56,512,15.19
linear,core,56,1024,16.60
linear,core,56,2048,23.80
linear,core,57,1,5.80
linear,core,57,2,6.02
linear,core,57,4,5.99
linear,core,57,8,5.90
linear,core,57,16,6.02
linear,core,57,32,6.12
linear,core,57,64,6.27
linear,core,57,128,13.77
linear,core,57,256,14.17
linear,core,57,512,14.96
linear,core,57,1024,16.03
linear,core,57,2048,24.47
linear,core,58,1,5.73
linear,core,58,2,6.20
linear,core,58,4,5.85
linear,core,58,8,5.92
linear,core,58,16,5.81
linear,core,58,32,6.41
linear,core,58,64,6.06
linear,core,58,128,14.40
linear,core,58,256,14.11
linear,core,58,512,15.34
linear,core,58,1024,17.08
linear,core,58,2048,24.69
linear,core,59,1,5.75
linear,core,59,2,5.86
linear,core,59,4,5.74
linear,core,59,8,5.77
linear,core,59,16,5.80
linear,core,59,32,6.59
linear,core,59,64,6.06
linear,core,59,128,14.52
linear,core,59,256,14.25
linear,core,59,512,15.08
linear,core,59,1024,17.24
linear,core,59,2048,25.08
linear,core,60,1,5.94
linear,core,60,2,6.11
linear,core,60,4,6.13
linear,core,60,8,6.14
linear,core,60,16,6.26
linear,core,60,32,6.64
linear,core,60,64,6.40
linear,core,60,128,14.82
linear,core,60,256,14.88
linear,core,60,512,15.63
linear,core,60,1024,17.68
linear,core,60,2048,25.78
linear,core,61,1,6.22
linear,core,61,2,6.40
linear,core,61,4,6.31
linear,core,61,8,6.24
linear,core,61,16,6.15
linear,core,61,32,6.86
linear,core,61,64,6.76
linear,core,61,128,15.05
linear,core,61,256,15.28
linear,core,61,512,15.76
linear,core,61,1024,17.99
linear,core,61,2048,26.01
linear,core,62,1,6.09
linear,core,62,2,6.22
linear,core,62,4,6.21
linear,core,62,8,6.16
linear,core,62,16,6.09
linear,core,62,32,6.63
linear,core,62,64,6.45
linear,core,62,128,15.45
linear,core,62,256,15.53
linear,core,62,512,16.17
linear,core,62,1024,18.33
linear,core,62,2048,26.66
linear,core,63,1,6.26
linear,core,63,2,6.26
linear,core,63,4,6.26
linear,core,63,8,6.29
linear,core,63,16,6.26
linear,core,63,32,6.85
linear,core,63,64,6.54
linear,core,63,128,15.82
linear,core,63,256,16.08
linear,core,63,512,16.63
linear,core,63,1024,18.63
linear,core,63,2048,27.10
linear,core,64,1,4.98
linear,core,64,2,5.13
linear,core,64,4,5.10
linear,core,64,8,5.11
linear,core,64,16,5.13
linear,core,64,32,5.90
linear,core,64,64,5.57
linear,core,64,128,14.94
linear,core,64,256,15.48
linear,core,64,512,15.73
linear,core,64,1024,17.93
linear,core,64,2048,27.24
linear,core,65,1,5.47
linear,core,65,2,5.57
linear,core,65,4,5.75
linear,core,65,8,5.59
linear,core,65,16,5.95
linear,core,65,32,5.63
linear,core,65,64,5.93
linear,core,65,128,15.01
linear,core,65,256,15.82
linear,core,65,512,16.06
linear,core,65,1024,18.02
linear,core,65,2048,27.14
linear,core,66,1,5.50
linear,core,66,2,5.53
linear,core,66,4,5.63
linear,core,66,8,5.84
linear,core,66,16,6.07
linear,core,66,32,5.74
linear,core,66,64,6.03
linear,core,66,128,15.40
linear,core,66,256,16.23
linear,core,66,512,16.51
linear,core,66,1024,18.40
linear,core,66,2048,27.63
linear,core,67,1,6.16
linear,core,67,2,5.86
linear,core,67,4,6.02
linear,core,67,8,5.94
linear,core,67,16,6.48
linear,core,67,32,6.06
linear,core,67,64,6.27
linear,core,67,128,15.71
linear,core,67,256,16.70
linear,core,67,512,16.77
linear,core,67,1024,18.97
linear,core,67,2048,28.43
linear,core,68,1,6.07
linear,core,68,2,6.45
linear,core,68,4,6.49
linear,core,68,8,6.44
linear,core,68,16,6.94
linear,core,68,32,7.00
linear,core,68,64,6.92
linear,core,68,128,16.35
linear,core,68,256,16.99
linear,core,68,512,17.11
linear,core,68,1024,19.01
linear,core,68,2048,28.52
linear,core,69,1,6.54
linear,core,69,2,6.38
linear,core,69,4,6.69
linear,core,69,8,6.61
linear,core,69,16,7.01
linear,core,69,32,6.70
linear,core,69,64,7.03
linear,core,69,128,16.79
linear,core,69,256,17.39
linear,core,69,512,17.57
linear,core,69,1024,19.70
linear,core,69,2048,29.36
linear,core,70,1,6.15
linear,core,70,2,6.39
linear,core,70,4,6.63
linear,core,70,8,6.56
linear,core,70,16,7.09
linear,core,70,32,6.80
linear,core,70,64,7.00
linear,core,70,128,17.14
linear,core,70,256,17.68
linear,core,70,512,17.73
linear,core,70,1024,20.02
linear,core,70,2048,30.01
linear,core,71,1,6.51
linear,core,71,2,6.38
linear,core,71,4,6.63
linear,core,71,8,6.48
linear,core,71,16,7.08
linear,core,71,32,6.75
linear,core,71,64,6.87
linear,core,71,128,17.54
linear,core,71,256,18.01
linear,core,71,512,18.65
linear,core,71,1024,21.02
linear,core,71,2048,30.78
linear,core,72,1,6.53
linear,core,72,2,6.69
linear,core,72,4,6.89
linear,core,72,8,6.86
linear,core,72,16,7.37
linear,core,72,32,7.63
linear,core,72,64,7.53
linear,core,72,128,17.46
linear,core,72,256,18.73
linear,core,72,512,18.52
linear,core,72,1024,20.68
linear,core,72,2048,31.17
linear,core,73,1,7.26
linear,core,73,2,7.35
linear,core,73,4,7.38
linear,core,73,8,7.14
linear,core,73,16,7.53
linear,core,73,32,7.76
linear,core,73,64,8.04
linear,core,73,128,17.94
linear,core,73,256,18.61
linear,core,73,512,18.70
linear,core,73,1024,20.99
linear,core,73,2048,32.13
linear,core,74,1,7.34
linear,core,74,2,7.54
linear,core,74,4,7.92
linear,core,74,8,7.35
linear,core,74,16,8.27
linear,core,74,32,7.92
linear,core,74,64,8.41
linear,core,74,128,18.29
linear,core,74,256,18.76
linear,core,74,512,19.28
linear,core,74,1024,21.76
linear,core,74,2048,32.59
linear,core,75,1,7.21
linear,core,75,2,7.32
linear,core,75,4,7.38
linear,core,75,8,7.25
linear,core,75,16,7.78
linear,core,75,32,7.46
linear,core,75,64,7.72
linear,core,75,128,18.67
linear,core,75,256,19.26
linear,core,75,512,19.30
linear,core,75,1024,22.02
linear,core,75,2048,32.96
linear,core,76,1,7.68
linear,core,76,2,7.37
linear,core,76,4,7.66
linear,core,76,8,7.66
linear,core,76,16,7.95
linear,core,76,32,7.86
linear,core,76,64,8.18
linear,core,76,128,19.14
linear,core,76,256,19.83
linear,core,76,512,20.12
linear,core,76,1024,22.36
linear,core,76,2048,33.23
linear,core,77,1,7.77
linear,core,77,2,7.62
linear,core,77,4,8.08
linear,core,77,8,7.78
linear,core,77,16,8.22
linear,core,77,32,8.19
linear,core,77,64,8.57
linear,core,77,128,19.41
linear,core,77,256,20.05
linear,core,77,512,21.10
linear,core,77,1024,23.72
linear,core,77,2048,34.28
linear,core,78,1,8.21
linear,core,78,2,8.12
linear,core,78,4,8.30
linear,core,78,8,8.03
linear,core,78,16,8.90
linear,core,78,32,8.49
linear,core,78,64,9.05
linear,core,78,128,19.83
linear,core,78,256,20.61
linear,core,78,512,21.24
linear,core,78,1024,23.74
linear,core,78,2048,34.47
linear,core,79,1,7.84
linear,core,79,2,7.82
linear,core,79,4,8.16
linear,core,79,8,8.02
linear,core,79,16,8.66
linear,core,79,32,8.42
linear,core,79,64,9.21
linear,core,79,128,19.86
linear,core,79,256,20.97
linear,core,79,512,20.95
linear,core,79,1024,23.62
linear,core,79,2048,35.08
linear,core,80,1,8.00
linear,core,80,2,8.38
linear,core,80,4,8.78
linear,core,80,8,8.96
linear,core,80,16,8.88
linear,core,80,32,8.90
linear,core,80,64,9.25
linear,core,80,128,20.12
linear,core,80,256,20.98
linear,core,80,512,21.79
linear,core,80,1024,24.58
linear,core,80,2048,35.94
linear,core,81,1,7.80
linear,core,81,2,8.21
linear,core,81,4,8.50
linear,core,81,8,8.44
linear,core,81,16,8.64
linear,core,81,32,8.53
linear,core,81,64,8.90
linear,core,81,128,20.53
linear,core,81,256,21.52
linear,core,81,512,22.12
linear,core,81,1024,24.86
linear,core,81,2048,36.28
linear,core,82,1,8.48
linear,core,82,2,8.87
linear,core,82,4,9.38
linear,core,82,8,9.71
linear,core,82,16,9.72
linear,core,82,32,9.34
linear,core,82,64,9.52
linear,core,82,128,20.87
linear,core,82,256,22.21
linear,core,82,512,22.07
linear,core,82,1024,24.80
linear,core,82,2048,36.98
linear,core,83,1,8.44
linear,core,83,2,8.62
linear,core,83,4,8.93
linear,core,83,8,8.75
linear,core,83,16,9.61
linear,core,83,32,9.78
linear,core,83,64,9.71
linear,core,83,128,21.46
linear,core,83,256,22.38
linear,core,83,512,23.12
linear,core,83,1024,25.92
linear,core,83,2048,37.81
linear,core,84,1,9.34
linear,core,84,2,9.66
linear,core,84,4,9.64
linear,core,84,8,9.71
linear,core,84,16,10.03
linear,core,84,32,9.98
linear,core,84,64,10.11
linear,core,84,128,21.80
linear,core,84,256,22.88
linear,core,84,512,23.18
linear,core,84,1024,26.15
linear,core,84,2048,38.22
linear,core,85,1,9.04
linear,core,85,2,8.98
linear,core,85,4,9.36
linear,core,85,8,9.33
linear,core,85,16,9.67
linear,core,85,32,9.76
linear,core,85,64,10.03
linear,core,85,128,22.40
linear,core,85,256,23.33
linear,core,85,512,23.49
linear,core,85,1024,26.18
linear,core,85,2048,38.85
linear,core,86,1,9.45
linear,core,86,2,9.66
linear,core,86,4,9.92
linear,core,86,8,9.71
linear,core,86,16,10.42
linear,core,86,32,10.44
linear,core,86,64,10.32
linear,core,86,128,22.57
linear,core,86,256,23.82
linear,core,86,512,23.72
linear,core,86,1024,26.83
linear,core,86,2048,39.48
linear,core,87,1,9.55
linear,core,87,2,9.48
linear,core,87,4,9.78
linear,core,87,8,9.82
linear,core,87,16,10.24
linear,core,87,32,10.35
linear,core,87,64,10.86
linear,core,87,128,22.91
linear,core,87,256,23.79
linear,core,87,512,24.02
linear,core,87,1024,27.17
linear,core,87,2048,40.06
linear,core,88,1,9.70
linear,core,88,2,9.99
linear,core,88,4,10.06
linear,core,88,8,10.06
linear,core,88,16,10.47
linear,core,88,32,10.68
linear,core,88,64,10.53
linear,core,88,128,23.41
linear,core,88,256,24.53
linear,core,88,512,24.56
linear,core,88,1024,27.50
linear,core,88,2048,40.81
linear,core,89,1,9.44
linear,core,89,2,9.80
linear,core,89,4,9.90
linear,core,89,8,9.76
linear,core,89,16,10.16
linear,core,89,32,10.47
linear,core,89,64,10.73
linear,core,89,128,23.68
linear,core,89,256,24.64
linear,core,89,512,24.44
linear,core,89,1024,27.86
linear,core,89,2048,41.62
linear,core,90,1,9.39
linear,core,90,2,10.40
