Algorithm,Allocation,Processes,MessageSize,Avg Latency(us)
bruck,socket,2,0.72
bruck,socket,3,1.84
bruck,socket,4,1.50
bruck,socket,5,2.33
bruck,socket,6,1.85
bruck,socket,7,2.41
bruck,socket,8,2.02
bruck,socket,9,3.05
bruck,socket,10,2.51
bruck,socket,11,3.06
bruck,socket,12,2.47
bruck,socket,13,2.74
bruck,socket,14,2.37
bruck,socket,15,3.02
bruck,socket,16,2.35
bruck,socket,17,3.87
bruck,socket,18,2.96
bruck,socket,19,3.71
bruck,socket,20,2.93
bruck,socket,21,3.87
bruck,socket,22,3.20
bruck,socket,23,4.05
bruck,socket,24,3.99
bruck,socket,25,4.05
bruck,socket,26,3.35
bruck,socket,27,4.94
bruck,socket,28,3.52
bruck,socket,29,5.69
bruck,socket,30,4.87
bruck,socket,31,5.07
bruck,socket,32,3.76
bruck,socket,33,4.88
bruck,socket,34,4.22
bruck,socket,35,5.22
bruck,socket,36,4.21
bruck,socket,37,5.26
bruck,socket,38,4.61
bruck,socket,39,5.33
bruck,socket,40,4.83
bruck,socket,41,5.36
bruck,socket,42,4.34
bruck,socket,43,5.48
bruck,socket,44,4.28
bruck,socket,45,5.14
bruck,socket,46,4.31
bruck,socket,47,5.08
bruck,socket,48,4.40
bruck,socket,49,5.00
bruck,socket,50,4.41
bruck,socket,51,5.06
bruck,socket,52,4.34
bruck,socket,53,5.19
bruck,socket,54,4.40
bruck,socket,55,5.08
bruck,socket,56,4.43
bruck,socket,57,4.95
bruck,socket,58,4.26
bruck,socket,59,5.45
bruck,socket,60,4.71
bruck,socket,61,6.09
bruck,socket,62,4.41
bruck,socket,63,5.10
bruck,socket,64,4.66
bruck,socket,65,5.85
bruck,socket,66,4.88
bruck,socket,67,5.78
bruck,socket,68,4.82
bruck,socket,69,6.21
bruck,socket,70,5.02
bruck,socket,71,5.84
bruck,socket,72,5.23
bruck,socket,73,5.96
bruck,socket,74,5.46
bruck,socket,75,5.86
bruck,socket,76,4.91
bruck,socket,77,5.83
bruck,socket,78,5.48
bruck,socket,79,5.89
bruck,socket,80,4.93
bruck,socket,81,5.88
bruck,socket,82,5.14
bruck,socket,83,5.90
bruck,socket,84,4.98
bruck,socket,85,6.06
bruck,socket,86,5.04
bruck,socket,87,5.90
bruck,socket,88,5.06
bruck,socket,89,5.89
bruck,socket,90,5.40
bruck,socket,91,5.89
bruck,socket,92,5.00
bruck,socket,93,7.39
bruck,socket,94,5.20
bruck,socket,95,6.38
bruck,socket,96,5.16
bruck,socket,97,6.07
bruck,socket,98,5.12
bruck,socket,99,6.16
bruck,socket,100,5.42
bruck,socket,101,6.05
bruck,socket,102,5.33
bruck,socket,103,5.97
bruck,socket,104,5.19
bruck,socket,105,6.06
bruck,socket,106,5.26
bruck,socket,107,6.17
bruck,socket,108,5.22
bruck,socket,109,6.02
bruck,socket,110,5.28
bruck,socket,111,6.16
bruck,socket,112,5.24
bruck,socket,113,7.57
bruck,socket,114,5.31
bruck,socket,115,6.09
bruck,socket,116,5.25
bruck,socket,117,6.02
bruck,socket,118,5.25
bruck,socket,119,6.56
bruck,socket,120,5.35
bruck,socket,121,6.42
bruck,socket,122,5.21
bruck,socket,123,6.10
bruck,socket,124,6.35
bruck,socket,125,7.03
bruck,socket,126,5.34
bruck,socket,127,5.91
bruck,socket,128,6.24
bruck,socket,129,11.14
bruck,socket,130,9.52
bruck,socket,131,10.83
bruck,socket,132,11.41
bruck,socket,133,11.45
bruck,socket,134,11.87
