Algorithm,Allocation,Processes,MessageSize,Avg Latency(us)
default,node,36,1,4.00
default,node,36,2,4.80
default,node,36,4,4.65
default,node,36,8,4.66
default,node,36,16,4.71
default,node,36,32,5.12
default,node,36,64,5.49
default,node,36,128,5.94
default,node,36,256,6.51
default,node,36,512,6.91
default,node,36,1024,7.66
default,node,36,2048,9.10
default,node,37,1,4.19
default,node,37,2,4.50
default,node,37,4,4.36
default,node,37,8,4.27
default,node,37,16,4.60
default,node,37,32,4.92
default,node,37,64,5.38
default,node,37,128,5.92
default,node,37,256,6.47
default,node,37,512,6.78
default,node,37,1024,7.49
default,node,37,2048,8.91
default,node,38,1,4.21
default,node,38,2,4.77
default,node,38,4,4.46
default,node,38,8,4.47
default,node,38,16,4.61
default,node,38,32,5.09
default,node,38,64,5.53
default,node,38,128,5.88
default,node,38,256,6.40
default,node,38,512,7.05
default,node,38,1024,7.72
default,node,38,2048,9.09
default,node,39,1,4.26
default,node,39,2,4.03
default,node,39,4,3.82
default,node,39,8,4.42
default,node,39,16,4.57
default,node,39,32,4.96
default,node,39,64,5.40
default,node,39,128,5.81
default,node,39,256,6.40
default,node,39,512,6.89
default,node,39,1024,7.63
default,node,39,2048,8.90
default,node,40,1,3.92
default,node,40,2,4.44
default,node,40,4,4.56
default,node,40,8,4.40
default,node,40,16,4.44
default,node,40,32,5.03
default,node,40,64,5.42
default,node,40,128,5.70
default,node,40,256,6.20
default,node,40,512,6.84
default,node,40,1024,7.56
default,node,40,2048,9.23
default,node,41,1,3.94
default,node,41,2,3.76
default,node,41,4,4.32
default,node,41,8,4.43
default,node,41,16,4.33
default,node,41,32,4.82
default,node,41,64,5.26
default,node,41,128,5.64
default,node,41,256,6.14
default,node,41,512,6.51
default,node,41,1024,7.37
default,node,41,2048,8.98
default,node,42,1,4.71
default,node,42,2,4.36
default,node,42,4,4.36
default,node,42,8,4.48
default,node,42,16,4.28
default,node,42,32,4.90
default,node,42,64,5.29
default,node,42,128,5.73
default,node,42,256,6.24
default,node,42,512,6.52
default,node,42,1024,7.46
default,node,42,2048,9.05
default,node,43,1,4.57
default,node,43,2,4.57
default,node,43,4,4.42
default,node,43,8,4.65
default,node,43,16,4.37
default,node,43,32,4.84
default,node,43,64,5.25
default,node,43,128,5.72
default,node,43,256,6.22
default,node,43,512,6.62
default,node,43,1024,7.43
default,node,43,2048,9.34
default,node,44,1,4.14
default,node,44,2,4.38
default,node,44,4,4.49
default,node,44,8,4.40
default,node,44,16,4.28
default,node,44,32,4.83
default,node,44,64,5.18
default,node,44,128,5.67
default,node,44,256,6.18
default,node,44,512,6.55
default,node,44,1024,7.44
default,node,44,2048,9.37
default,node,45,1,4.04
default,node,45,2,4.12
default,node,45,4,4.15
default,node,45,8,4.07
default,node,45,16,4.01
default,node,45,32,4.52
default,node,45,64,5.11
default,node,45,128,5.60
default,node,45,256,6.20
default,node,45,512,6.56
default,node,45,1024,7.35
default,node,45,2048,9.15
default,node,46,1,4.52
default,node,46,2,4.42
default,node,46,4,4.41
default,node,46,8,4.73
default,node,46,16,4.49
default,node,46,32,4.93
default,node,46,64,5.30
default,node,46,128,5.79
default,node,46,256,6.30
default,node,46,512,6.66
default,node,46,1024,7.42
default,node,46,2048,8.96
default,node,47,1,4.03
default,node,47,2,3.95
default,node,47,4,4.45
default,node,47,8,4.21
default,node,47,16,4.19
default,node,47,32,4.69
default,node,47,64,5.14
default,node,47,128,5.62
default,node,47,256,6.18
default,node,47,512,6.58
default,node,47,1024,7.45
default,node,47,2048,9.06
default,node,48,1,4.64
default,node,48,2,4.09
default,node,48,4,4.15
default,node,48,8,4.60
default,node,48,16,4.18
default,node,48,32,4.73
default,node,48,64,5.14
default,node,48,128,5.61
default,node,48,256,6.13
default,node,48,512,6.65
default,node,48,1024,7.51
default,node,48,2048,9.21
default,node,49,1,4.35
default,node,49,2,4.41
default,node,49,4,4.46
default,node,49,8,4.39
default,node,49,16,4.09
default,node,49,32,4.69
default,node,49,64,5.07
default,node,49,128,5.60
default,node,49,256,6.16
default,node,49,512,6.60
default,node,49,1024,7.40
default,node,49,2048,9.38
default,node,50,1,4.57
default,node,50,2,4.37
default,node,50,4,4.51
default,node,50,8,4.43
default,node,50,16,4.23
default,node,50,32,4.75
default,node,50,64,5.16
default,node,50,128,5.78
default,node,50,256,6.33
default,node,50,512,6.77
default,node,50,1024,7.66
default,node,50,2048,9.46
default,node,51,1,4.31
default,node,51,2,4.28
default,node,51,4,4.27
default,node,51,8,4.57
default,node,51,16,4.24
default,node,51,32,4.77
default,node,51,64,5.14
default,node,51,128,5.72
default,node,51,256,6.30
default,node,51,512,6.71
default,node,51,1024,7.51
default,node,51,2048,9.27
default,node,52,1,4.43
default,node,52,2,4.16
default,node,52,4,4.19
default,node,52,8,4.22
default,node,52,16,4.09
default,node,52,32,4.74
default,node,52,64,5.12
default,node,52,128,5.63
default,node,52,256,6.20
default,node,52,512,6.73
default,node,52,1024,7.46
default,node,52,2048,9.65
default,node,53,1,4.28
default,node,53,2,4.03
default,node,53,4,3.62
default,node,53,8,3.91
default,node,53,16,3.56
default,node,53,32,4.30
default,node,53,64,5.01
default,node,53,128,5.67
default,node,53,256,6.15
default,node,53,512,6.68
default,node,53,1024,7.49
default,node,53,2048,9.85
default,node,54,1,3.94
default,node,54,2,3.81
default,node,54,4,4.02
default,node,54,8,3.94
default,node,54,16,3.99
default,node,54,32,4.69
default,node,54,64,5.04
default,node,54,128,5.66
default,node,54,256,6.24
default,node,54,512,6.64
default,node,54,1024,7.42
default,node,54,2048,9.70
default,node,55,1,3.74
default,node,55,2,3.92
default,node,55,4,4.26
default,node,55,8,4.13
default,node,55,16,3.94
default,node,55,32,4.53
default,node,55,64,4.92
default,node,55,128,5.58
default,node,55,256,6.10
default,node,55,512,6.61
default,node,55,1024,7.34
default,node,55,2048,9.59
default,node,56,1,4.06
default,node,56,2,4.05
default,node,56,4,4.27
default,node,56,8,4.27
default,node,56,16,4.12
default,node,56,32,4.70
default,node,56,64,5.10
default,node,56,128,5.85
default,node,56,256,6.39
default,node,56,512,6.87
default,node,56,1024,7.57
default,node,56,2048,9.70
default,node,57,1,3.69
default,node,57,2,4.04
default,node,57,4,4.44
default,node,57,8,4.18
default,node,57,16,4.10
default,node,57,32,4.65
default,node,57,64,5.03
default,node,57,128,5.80
default,node,57,256,6.27
default,node,57,512,6.77
default,node,57,1024,7.57
default,node,57,2048,9.64
default,node,58,1,4.12
default,node,58,2,4.36
default,node,58,4,4.38
default,node,58,8,4.11
default,node,58,16,4.13
default,node,58,32,4.76
default,node,58,64,5.21
default,node,58,128,5.79
default,node,58,256,6.39
default,node,58,512,6.80
default,node,58,1024,7.59
default,node,58,2048,9.66
default,node,59,1,4.03
default,node,59,2,4.08
default,node,59,4,4.41
default,node,59,8,4.21
default,node,59,16,4.25
default,node,59,32,4.75
default,node,59,64,5.09
default,node,59,128,5.82
default,node,59,256,6.35
default,node,59,512,6.71
default,node,59,1024,7.51
default,node,59,2048,10.08
default,node,60,1,4.50
default,node,60,2,4.29
default,node,60,4,4.62
default,node,60,8,4.66
default,node,60,16,4.97
default,node,60,32,5.32
default,node,60,64,5.31
default,node,60,128,6.33
default,node,60,256,6.87
default,node,60,512,7.21
default,node,60,1024,7.94
default,node,60,2048,10.01
default,node,61,1,4.32
default,node,61,2,4.31
default,node,61,4,4.35
default,node,61,8,5.04
default,node,61,16,4.78
default,node,61,32,5.14
default,node,61,64,5.11
default,node,61,128,6.30
default,node,61,256,6.81
default,node,61,512,7.22
default,node,61,1024,7.95
default,node,61,2048,9.73
default,node,62,1,4.28
default,node,62,2,4.54
default,node,62,4,4.77
default,node,62,8,4.91
default,node,62,16,4.49
default,node,62,32,5.04
default,node,62,64,5.03
default,node,62,128,6.11
default,node,62,256,6.60
default,node,62,512,7.08
default,node,62,1024,7.72
default,node,62,2048,9.96
