Algorithm,Allocation,Processes,MessageSize,Avg Latency(us)
linear,node,2,3.68
linear,node,3,3.68
linear,node,4,4.10
linear,node,5,4.12
linear,node,6,4.71
linear,node,7,4.70
linear,node,8,5.36
linear,node,9,5.34
linear,node,10,5.55
linear,node,11,5.54
linear,node,12,6.01
linear,node,13,6.02
linear,node,14,6.52
linear,node,15,6.67
linear,node,16,7.39
linear,node,17,7.58
linear,node,18,8.05
linear,node,19,8.24
linear,node,20,8.67
linear,node,21,8.80
linear,node,22,9.23
linear,node,23,8.97
linear,node,24,9.54
linear,node,25,9.38
linear,node,26,10.10
linear,node,27,9.78
linear,node,28,10.55
linear,node,29,10.88
linear,node,30,10.89
linear,node,31,11.10
linear,node,32,12.68
linear,node,33,11.74
linear,node,34,13.88
linear,node,35,12.17
linear,node,36,14.00
linear,node,37,13.83
linear,node,38,15.65
linear,node,39,15.04
linear,node,40,14.32
linear,node,41,14.08
linear,node,42,16.36
linear,node,43,16.69
linear,node,44,17.31
linear,node,45,17.60
linear,node,46,16.72
linear,node,47,16.43
linear,node,48,18.74
linear,node,49,17.87
linear,node,50,18.02
linear,node,51,18.35
linear,node,52,17.92
linear,node,53,21.20
linear,node,54,19.60
linear,node,55,19.95
linear,node,56,19.07
linear,node,57,19.88
linear,node,58,21.11
linear,node,59,25.90
linear,node,60,34.29
linear,node,61,35.07
linear,node,62,34.68
linear,node,63,33.51
linear,node,64,35.89
linear,node,65,34.33
linear,node,66,36.02
linear,node,67,36.65
linear,node,68,37.91
linear,node,69,37.95
linear,node,70,38.30
linear,node,71,38.62
linear,node,72,39.79
linear,node,73,39.52
linear,node,74,39.02
linear,node,75,41.34
linear,node,76,40.66
linear,node,77,43.48
linear,node,78,42.67
linear,node,79,43.87
linear,node,80,44.22
linear,node,81,45.17
linear,node,82,44.40
linear,node,83,45.48
linear,node,84,47.17
linear,node,85,46.81
linear,node,86,46.55
linear,node,87,49.60
linear,node,88,50.49
linear,node,89,49.88
linear,node,90,49.29
linear,node,91,51.12
linear,node,92,50.12
linear,node,93,52.90
linear,node,94,53.74
linear,node,95,53.01
linear,node,96,53.91
linear,node,97,54.14
linear,node,98,53.89
linear,node,99,54.66
linear,node,100,55.74
linear,node,101,55.82
linear,node,102,55.54
linear,node,103,57.43
linear,node,104,58.18
linear,node,105,59.24
linear,node,106,59.33
linear,node,107,59.63
linear,node,108,61.26
linear,node,109,61.29
linear,node,110,62.14
linear,node,111,62.07
linear,node,112,63.59
linear,node,113,62.05
linear,node,114,62.33
linear,node,115,63.05
linear,node,116,65.51
linear,node,117,63.91
linear,node,118,66.01
linear,node,119,66.90
linear,node,120,66.55
linear,node,121,66.39
linear,node,122,67.50
linear,node,123,68.04
linear,node,124,68.99
linear,node,125,69.61
linear,node,126,71.27
linear,node,127,69.91
linear,node,128,71.97
linear,node,129,71.75
linear,node,130,70.74
linear,node,131,73.61
linear,node,132,73.66
linear,node,133,73.55
linear,node,134,75.94
linear,node,135,75.69
linear,node,136,77.67
linear,node,137,76.35
linear,node,138,78.70
linear,node,139,76.20
linear,node,140,78.54
linear,node,141,79.01
linear,node,142,80.11
linear,node,143,80.59
linear,node,144,81.92
linear,node,145,80.60
linear,node,146,83.34
linear,node,147,89.25
linear,node,148,84.16
linear,node,149,84.96
linear,node,150,84.43
linear,node,151,82.39
linear,node,152,87.03
linear,node,153,85.94
linear,node,154,88.66
linear,node,155,85.15
linear,node,156,86.06
linear,node,157,88.62
linear,node,158,88.83
linear,node,159,88.03
linear,node,160,89.97
linear,node,161,91.28
linear,node,162,94.27
linear,node,163,93.66
linear,node,164,93.20
linear,node,165,98.50
linear,node,166,96.59
linear,node,167,92.09
linear,node,168,97.25
linear,node,169,101.58
linear,node,170,98.61
linear,node,171,100.16
linear,node,172,98.95
linear,node,173,101.53
linear,node,174,103.69
linear,node,175,101.83
linear,node,176,103.54
linear,node,177,98.16
linear,node,178,107.76
linear,node,179,102.96
linear,node,180,102.25
linear,node,181,107.38
linear,node,182,106.21
linear,node,183,109.67
linear,node,184,104.66
linear,node,185,109.77
linear,node,186,111.63
linear,node,187,111.40
linear,node,188,110.60
linear,node,189,108.58
linear,node,190,116.70
linear,node,191,109.77
linear,node,192,114.16
linear,node,193,114.52
linear,node,194,114.59
linear,node,195,115.22
linear,node,196,113.01
linear,node,197,119.35
linear,node,198,120.82
linear,node,199,116.50
linear,node,200,116.60
linear,node,201,116.29
linear,node,202,121.14
linear,node,203,120.34
linear,node,204,119.39
linear,node,205,120.53
linear,node,206,125.16
linear,node,207,127.12
linear,node,208,127.13
linear,node,209,121.88
linear,node,210,119.89
linear,node,211,125.67
linear,node,212,124.60
linear,node,213,131.48
linear,node,214,123.84
linear,node,215,129.77
linear,node,216,130.56
linear,node,217,127.03
linear,node,218,126.37
linear,node,219,131.71
linear,node,220,132.17
linear,node,221,130.49
linear,node,222,131.92
linear,node,223,129.41
linear,node,224,133.32
linear,node,225,137.51
linear,node,226,131.45
linear,node,227,132.90
linear,node,228,138.08
linear,node,229,139.59
linear,node,230,138.02
linear,node,231,135.25
linear,node,232,136.25
linear,node,233,134.80
linear,node,234,139.85
linear,node,235,142.69
linear,node,236,147.58
linear,node,237,141.83
linear,node,238,143.34
linear,node,239,146.51
linear,node,240,151.65
linear,node,241,150.29
