Algorithm,Allocation,Processes,MessageSize,Avg Latency(us)
ring,socket,2,3.72
ring,socket,3,4.94
ring,socket,4,8.22
ring,socket,5,9.41
ring,socket,6,12.22
ring,socket,7,13.87
ring,socket,8,17.89
ring,socket,9,16.80
ring,socket,10,21.60
ring,socket,11,24.03
ring,socket,12,26.04
ring,socket,13,28.18
ring,socket,14,31.14
ring,socket,15,35.18
ring,socket,16,37.36
ring,socket,17,39.14
ring,socket,18,40.69
ring,socket,19,42.27
ring,socket,20,45.50
ring,socket,21,49.39
ring,socket,22,49.58
ring,socket,23,53.38
ring,socket,24,54.59
ring,socket,25,59.36
ring,socket,26,59.45
ring,socket,27,62.88
ring,socket,28,66.70
ring,socket,29,67.35
ring,socket,30,71.53
ring,socket,31,70.94
ring,socket,32,84.81
ring,socket,33,80.83
ring,socket,34,80.05
ring,socket,35,81.72
ring,socket,36,83.85
ring,socket,37,85.25
ring,socket,38,88.22
ring,socket,39,90.37
ring,socket,40,92.35
ring,socket,41,94.17
ring,socket,42,97.74
ring,socket,43,98.78
ring,socket,44,101.73
ring,socket,45,104.12
ring,socket,46,106.93
ring,socket,47,108.71
ring,socket,48,112.07
ring,socket,49,116.83
ring,socket,50,116.14
ring,socket,51,116.95
ring,socket,52,125.78
ring,socket,53,127.67
ring,socket,54,129.72
ring,socket,55,132.65
ring,socket,56,133.77
ring,socket,57,135.39
ring,socket,58,136.79
ring,socket,59,137.92
ring,socket,60,139.35
ring,socket,61,142.29
ring,socket,62,144.38
ring,socket,63,146.47
ring,socket,64,150.26
ring,socket,65,151.69
ring,socket,66,171.71
ring,socket,67,155.08
ring,socket,68,159.30
ring,socket,69,160.49
ring,socket,70,164.06
ring,socket,71,167.31
ring,socket,72,169.04
ring,socket,73,170.52
ring,socket,74,175.26
ring,socket,75,174.77
ring,socket,76,178.37
ring,socket,77,181.79
ring,socket,78,182.52
ring,socket,79,189.59
ring,socket,80,190.31
ring,socket,81,192.83
ring,socket,82,194.65
ring,socket,83,198.34
ring,socket,84,199.03
ring,socket,85,201.95
ring,socket,86,207.37
ring,socket,87,212.15
ring,socket,88,208.58
ring,socket,89,213.77
ring,socket,90,220.69
ring,socket,91,220.08
ring,socket,92,224.95
ring,socket,93,230.89
ring,socket,94,230.08
ring,socket,95,234.70
ring,socket,96,233.83
ring,socket,97,239.42
ring,socket,98,240.46
ring,socket,99,241.19
ring,socket,100,248.89
ring,socket,101,248.52
ring,socket,102,250.51
ring,socket,103,254.96
ring,socket,104,259.26
ring,socket,105,257.62
ring,socket,106,263.61
ring,socket,107,265.33
ring,socket,108,267.94
ring,socket,109,269.61
ring,socket,110,270.51
ring,socket,111,276.83
ring,socket,112,277.16
ring,socket,113,280.53
ring,socket,114,281.96
ring,socket,115,284.03
ring,socket,116,291.22
ring,socket,117,292.22
ring,socket,118,296.31
ring,socket,119,295.92
ring,socket,120,312.07
ring,socket,121,352.90
ring,socket,122,644.60
ring,socket,123,669.85
ring,socket,124,557.61
ring,socket,125,562.24
ring,socket,126,680.35
ring,socket,127,573.52
ring,socket,128,622.04
ring,socket,129,681.57
ring,socket,130,592.39
ring,socket,131,785.10
ring,socket,132,769.16
ring,socket,133,774.39
ring,socket,134,682.52
ring,socket,135,758.59
ring,socket,136,872.72
ring,socket,137,719.13
ring,socket,138,702.86
ring,socket,139,586.33
ring,socket,140,596.30
ring,socket,141,783.06
ring,socket,142,743.82
ring,socket,143,799.15
ring,socket,144,788.35
ring,socket,145,835.15
ring,socket,146,839.76
ring,socket,147,639.47
ring,socket,148,845.26
ring,socket,149,748.48
ring,socket,150,862.81
ring,socket,151,933.29
ring,socket,152,605.38
ring,socket,153,780.32
ring,socket,154,667.57
ring,socket,155,793.07
ring,socket,156,925.37
ring,socket,157,938.08
ring,socket,158,815.96
ring,socket,159,670.00
ring,socket,160,842.49
ring,socket,161,749.16
ring,socket,162,838.91
ring,socket,163,765.43
ring,socket,164,752.08
ring,socket,165,807.61
ring,socket,166,788.02
ring,socket,167,1101.04
ring,socket,168,817.94
ring,socket,169,841.71
ring,socket,170,885.82
ring,socket,171,857.49
ring,socket,172,842.65
ring,socket,173,878.70
ring,socket,174,836.96
ring,socket,175,893.58
ring,socket,176,859.82
ring,socket,177,790.96
ring,socket,178,1047.43
ring,socket,179,857.17
ring,socket,180,961.38
ring,socket,181,920.87
ring,socket,182,899.50
ring,socket,183,872.27
ring,socket,184,970.66
ring,socket,185,827.22
ring,socket,186,877.35
ring,socket,187,867.53
ring,socket,188,809.23
ring,socket,189,803.68
ring,socket,190,834.06
ring,socket,191,722.12
ring,socket,192,941.74
ring,socket,193,918.51
ring,socket,194,958.05
ring,socket,195,956.24
ring,socket,196,873.73
ring,socket,197,1015.11
ring,socket,198,871.49
ring,socket,199,903.19
ring,socket,200,995.96
ring,socket,201,925.36
ring,socket,202,896.53
ring,socket,203,881.42
ring,socket,204,1037.22
ring,socket,205,968.14
ring,socket,206,977.66
ring,socket,207,813.82
ring,socket,208,1011.45
ring,socket,209,784.33
ring,socket,210,1201.82
ring,socket,211,976.30
ring,socket,212,863.40
ring,socket,213,903.83
ring,socket,214,984.10
ring,socket,215,843.59
ring,socket,216,867.11
ring,socket,217,962.49
ring,socket,218,1071.91
ring,socket,219,891.76
ring,socket,220,1062.87
ring,socket,221,921.90
ring,socket,222,1063.38
ring,socket,223,1129.81
ring,socket,224,1336.33
ring,socket,225,1060.81
ring,socket,226,1004.17
ring,socket,227,767.49
ring,socket,228,1157.37
ring,socket,229,1001.02
ring,socket,230,987.93
ring,socket,231,944.23
ring,socket,232,1143.91
ring,socket,233,976.67
ring,socket,234,1036.74
ring,socket,235,1115.42
ring,socket,236,1020.54
ring,socket,237,1105.55
ring,socket,238,1274.36
ring,socket,239,1152.60
ring,socket,240,980.40
ring,socket,241,1432.67
ring,socket,242,998.43
ring,socket,243,955.82
ring,socket,244,1020.89
ring,socket,245,1127.63
ring,socket,246,902.49
ring,socket,247,957.56
ring,socket,248,882.84
ring,socket,249,1064.85
ring,socket,250,960.30
ring,socket,251,1054.72
ring,socket,252,903.03
ring,socket,253,693.75
ring,socket,254,1193.01
ring,socket,255,1239.82
ring,socket,256,1273.67
