Algorithm,Allocation,Processes,MessageSize,Avg Latency(us)
chain,core,19,64,2.38
chain,core,19,128,2.59
chain,core,19,256,2.68
chain,core,19,512,2.88
chain,core,19,1024,3.24
chain,core,19,2048,3.93
chain,core,20,1,1.82
chain,core,20,2,1.81
chain,core,20,4,1.77
chain,core,20,8,1.83
chain,core,20,16,1.78
chain,core,20,32,2.13
chain,core,20,64,2.59
chain,core,20,128,2.67
chain,core,20,256,2.75
chain,core,20,512,2.90
chain,core,20,1024,3.12
chain,core,20,2048,3.96
chain,core,21,1,1.70
chain,core,21,2,1.68
chain,core,21,4,1.68
chain,core,21,8,1.68
chain,core,21,16,1.70
chain,core,21,32,2.11
chain,core,21,64,2.31
chain,core,21,128,2.58
chain,core,21,256,2.64
chain,core,21,512,2.80
chain,core,21,1024,2.94
chain,core,21,2048,3.77
chain,core,22,1,1.88
chain,core,22,2,1.81
chain,core,22,4,1.82
chain,core,22,8,1.81
chain,core,22,16,1.80
chain,core,22,32,2.17
chain,core,22,64,2.33
chain,core,22,128,2.71
chain,core,22,256,2.75
chain,core,22,512,2.97
chain,core,22,1024,3.16
chain,core,22,2048,4.06
chain,core,23,1,1.97
chain,core,23,2,1.96
chain,core,23,4,1.97
chain,core,23,8,1.94
chain,core,23,16,1.95
chain,core,23,32,2.34
chain,core,23,64,2.38
chain,core,23,128,2.94
chain,core,23,256,2.91
chain,core,23,512,3.12
chain,core,23,1024,3.31
chain,core,23,2048,4.26
chain,core,24,1,1.92
chain,core,24,2,1.92
chain,core,24,4,1.97
chain,core,24,8,2.10
chain,core,24,16,1.97
chain,core,24,32,2.21
chain,core,24,64,2.22
chain,core,24,128,2.86
chain,core,24,256,2.93
chain,core,24,512,3.14
chain,core,24,1024,3.33
chain,core,24,2048,4.35
chain,core,25,1,1.94
chain,core,25,2,1.88
chain,core,25,4,1.87
chain,core,25,8,1.89
chain,core,25,16,2.05
chain,core,25,32,2.33
chain,core,25,64,2.29
chain,core,25,128,2.80
chain,core,25,256,2.87
chain,core,25,512,3.07
chain,core,25,1024,3.28
chain,core,25,2048,4.27
chain,core,26,1,1.86
chain,core,26,2,2.31
chain,core,26,4,1.86
chain,core,26,8,1.94
chain,core,26,16,1.94
chain,core,26,32,2.38
chain,core,26,64,2.45
chain,core,26,128,2.75
chain,core,26,256,2.75
chain,core,26,512,2.94
chain,core,26,1024,3.18
chain,core,26,2048,4.01
chain,core,27,1,2.14
chain,core,27,2,2.08
chain,core,27,4,1.98
chain,core,27,8,1.95
chain,core,27,16,2.17
chain,core,27,32,2.54
chain,core,27,64,2.24
chain,core,27,128,2.69
chain,core,27,256,2.73
chain,core,27,512,3.00
chain,core,27,1024,3.22
chain,core,27,2048,4.14
chain,core,28,1,1.94
chain,core,28,2,1.97
chain,core,28,4,1.96
chain,core,28,8,1.98
chain,core,28,16,2.15
chain,core,28,32,2.50
chain,core,28,64,2.35
chain,core,28,128,2.87
chain,core,28,256,2.93
chain,core,28,512,3.05
chain,core,28,1024,3.34
chain,core,28,2048,4.31
chain,core,29,1,2.11
chain,core,29,2,2.34
chain,core,29,4,2.19
chain,core,29,8,2.11
chain,core,29,16,2.04
chain,core,29,32,2.36
chain,core,29,64,2.30
chain,core,29,128,2.96
chain,core,29,256,3.01
chain,core,29,512,3.14
chain,core,29,1024,3.49
chain,core,29,2048,4.43
chain,core,30,1,2.40
chain,core,30,2,2.13
chain,core,30,4,2.19
chain,core,30,8,1.93
chain,core,30,16,1.91
chain,core,30,32,2.21
chain,core,30,64,2.17
chain,core,30,128,2.79
chain,core,30,256,2.83
chain,core,30,512,3.12
chain,core,30,1024,3.29
chain,core,30,2048,4.32
chain,core,31,1,2.22
chain,core,31,2,2.21
chain,core,31,4,2.00
chain,core,31,8,2.13
chain,core,31,16,2.03
chain,core,31,32,2.09
chain,core,31,64,2.05
chain,core,31,128,2.67
chain,core,31,256,2.76
chain,core,31,512,3.22
chain,core,31,1024,3.37
chain,core,31,2048,4.44
chain,core,32,1,2.59
chain,core,32,2,2.16
chain,core,32,4,2.18
chain,core,32,8,2.10
chain,core,32,16,2.06
chain,core,32,32,2.27
chain,core,32,64,2.12
chain,core,32,128,2.85
chain,core,32,256,2.86
chain,core,32,512,3.11
chain,core,32,1024,3.31
chain,core,32,2048,4.41
chain,core,33,1,3.08
chain,core,33,2,3.37
chain,core,33,4,2.96
chain,core,33,8,2.99
chain,core,33,16,2.86
chain,core,33,32,3.28
chain,core,33,64,3.14
chain,core,33,128,3.72
chain,core,33,256,3.80
chain,core,33,512,3.95
chain,core,33,1024,4.32
chain,core,33,2048,5.30
chain,core,34,1,3.00
chain,core,34,2,2.99
chain,core,34,4,3.14
chain,core,34,8,2.95
chain,core,34,16,2.95
chain,core,34,32,3.36
chain,core,34,64,3.14
chain,core,34,128,3.79
chain,core,34,256,3.85
chain,core,34,512,4.13
chain,core,34,1024,4.35
chain,core,34,2048,5.53
chain,core,35,1,3.53
chain,core,35,2,2.96
chain,core,35,4,2.91
chain,core,35,8,2.84
chain,core,35,16,2.82
chain,core,35,32,3.20
chain,core,35,64,3.09
chain,core,35,128,3.84
chain,core,35,256,3.97
chain,core,35,512,4.25
chain,core,35,1024,4.48
chain,core,35,2048,5.60
chain,core,36,1,3.15
chain,core,36,2,3.12
chain,core,36,4,3.00
chain,core,36,8,3.00
chain,core,36,16,2.87
chain,core,36,32,3.24
chain,core,36,64,3.12
chain,core,36,128,3.96
chain,core,36,256,4.03
chain,core,36,512,4.30
chain,core,36,1024,4.67
chain,core,36,2048,5.76
chain,core,37,1,3.19
chain,core,37,2,3.21
chain,core,37,4,2.96
chain,core,37,8,2.90
chain,core,37,16,2.89
chain,core,37,32,3.25
chain,core,37,64,3.08
chain,core,37,128,3.91
chain,core,37,256,3.97
chain,core,37,512,4.23
chain,core,37,1024,4.51
chain,core,37,2048,5.73
chain,core,38,1,3.18
chain,core,38,2,3.14
chain,core,38,4,3.16
chain,core,38,8,3.06
