Algorithm,Allocation,Processes,MessageSize,Avg Latency(us)
bruck,core,2,0.18
bruck,core,3,0.39
bruck,core,4,0.39
bruck,core,5,1.08
bruck,core,6,1.11
bruck,core,7,1.29
bruck,core,8,1.18
bruck,core,9,1.49
bruck,core,10,1.51
bruck,core,11,1.67
bruck,core,12,1.50
bruck,core,13,1.74
bruck,core,14,1.72
bruck,core,15,1.87
bruck,core,16,1.75
bruck,core,17,2.32
bruck,core,18,2.30
bruck,core,19,2.32
bruck,core,20,2.31
bruck,core,21,2.34
bruck,core,22,2.37
bruck,core,23,2.29
bruck,core,24,2.37
bruck,core,25,2.44
bruck,core,26,2.40
bruck,core,27,2.43
bruck,core,28,2.38
bruck,core,29,2.47
bruck,core,30,2.53
bruck,core,31,2.42
bruck,core,32,2.56
bruck,core,33,3.20
bruck,core,34,4.02
bruck,core,35,3.28
bruck,core,36,3.60
bruck,core,37,4.21
bruck,core,38,3.58
bruck,core,39,3.79
bruck,core,40,3.34
bruck,core,41,3.95
bruck,core,42,4.00
bruck,core,43,3.43
bruck,core,44,3.34
bruck,core,45,3.58
bruck,core,46,3.48
bruck,core,47,3.47
bruck,core,48,3.56
bruck,core,49,3.59
bruck,core,50,3.89
bruck,core,51,3.51
bruck,core,52,5.72
bruck,core,53,3.54
bruck,core,54,3.71
bruck,core,55,3.77
bruck,core,56,3.57
bruck,core,57,3.55
bruck,core,58,3.28
bruck,core,59,3.44
bruck,core,60,3.30
bruck,core,61,4.30
bruck,core,62,3.96
bruck,core,63,4.75
bruck,core,64,3.92
bruck,core,65,5.68
bruck,core,66,5.40
bruck,core,67,7.20
bruck,core,68,7.23
bruck,core,69,5.48
bruck,core,70,5.63
bruck,core,71,5.63
bruck,core,72,5.37
bruck,core,73,5.46
bruck,core,74,5.95
bruck,core,75,5.19
bruck,core,76,5.87
bruck,core,77,5.33
bruck,core,78,5.27
bruck,core,79,5.03
bruck,core,80,5.08
bruck,core,81,5.16
bruck,core,82,5.44
bruck,core,83,5.52
bruck,core,84,5.43
bruck,core,85,5.27
bruck,core,86,5.48
bruck,core,87,5.49
bruck,core,88,5.25
bruck,core,89,5.52
bruck,core,90,7.32
bruck,core,91,6.23
bruck,core,92,5.63
bruck,core,93,6.06
bruck,core,94,5.60
bruck,core,95,5.51
bruck,core,96,5.38
bruck,core,97,5.37
bruck,core,98,5.26
bruck,core,99,5.37
bruck,core,100,5.32
bruck,core,101,5.27
bruck,core,102,5.60
bruck,core,103,6.25
bruck,core,104,5.38
bruck,core,105,5.03
bruck,core,106,6.02
bruck,core,107,5.72
bruck,core,108,5.39
bruck,core,109,5.45
bruck,core,110,5.74
bruck,core,111,6.19
bruck,core,112,6.85
bruck,core,113,5.49
bruck,core,114,5.94
bruck,core,115,5.55
bruck,core,116,5.67
bruck,core,117,5.74
bruck,core,118,5.74
bruck,core,119,5.65
bruck,core,120,5.52
bruck,core,121,5.73
bruck,core,122,5.60
bruck,core,123,5.67
bruck,core,124,5.77
bruck,core,125,5.77
bruck,core,126,5.90
bruck,core,127,5.85
bruck,core,128,5.17
bruck,core,129,8.12
bruck,core,130,8.25
bruck,core,131,8.33
bruck,core,132,8.26
bruck,core,133,9.74
bruck,core,134,9.11
bruck,core,135,8.84
bruck,core,136,9.49
bruck,core,137,9.64
bruck,core,138,10.17
bruck,core,139,10.86
bruck,core,140,10.77
bruck,core,141,10.84
bruck,core,142,11.49
bruck,core,143,11.54
bruck,core,144,12.27
bruck,core,145,13.38
bruck,core,146,15.14
bruck,core,147,15.83
bruck,core,148,16.36
bruck,core,149,16.88
bruck,core,150,17.13
bruck,core,151,17.85
bruck,core,152,18.55
bruck,core,153,20.57
bruck,core,154,19.39
bruck,core,155,19.85
bruck,core,156,21.53
bruck,core,157,21.78
bruck,core,158,21.93
bruck,core,159,23.53
bruck,core,160,26.01
bruck,core,161,26.75
bruck,core,162,30.04
bruck,core,163,28.33
bruck,core,164,32.20
bruck,core,165,32.19
bruck,core,166,37.11
bruck,core,167,31.80
bruck,core,168,35.63
bruck,core,169,35.00
bruck,core,170,38.07
bruck,core,171,38.70
bruck,core,172,36.32
bruck,core,173,37.09
bruck,core,174,40.94
bruck,core,175,38.62
bruck,core,176,34.63
bruck,core,177,39.51
bruck,core,178,41.02
bruck,core,179,42.91
bruck,core,180,46.11
bruck,core,181,46.37
bruck,core,182,46.24
bruck,core,183,49.41
bruck,core,184,50.92
bruck,core,185,52.02
bruck,core,186,48.78
bruck,core,187,52.24
bruck,core,188,54.11
bruck,core,189,51.53
bruck,core,190,51.12
bruck,core,191,52.62
bruck,core,192,52.94
bruck,core,193,52.87
bruck,core,194,56.11
bruck,core,195,57.00
bruck,core,196,53.01
bruck,core,197,55.16
bruck,core,198,55.57
bruck,core,199,56.15
bruck,core,200,56.58
bruck,core,201,53.88
bruck,core,202,56.46
bruck,core,203,54.21
bruck,core,204,54.39
bruck,core,205,53.37
bruck,core,206,53.66
bruck,core,207,52.49
bruck,core,208,51.62
bruck,core,209,49.23
bruck,core,210,51.14
bruck,core,211,52.62
bruck,core,212,52.65
bruck,core,213,52.68
bruck,core,214,53.87
bruck,core,215,51.60
