Algorithm,Allocation,Processes,MessageSize,Avg Latency(us)
chain,socket,4,4096,3.41
chain,socket,4,8192,6.08
chain,socket,4,16384,10.20
chain,socket,4,32768,14.10
chain,socket,4,65536,24.97
chain,socket,4,131072,49.96
chain,socket,4,262144,127.47
chain,socket,4,524288,262.87
chain,socket,4,1048576,541.75
chain,socket,8,1,1.76
chain,socket,8,2,1.83
chain,socket,8,4,1.83
chain,socket,8,8,1.83
chain,socket,8,16,1.74
chain,socket,8,32,2.04
chain,socket,8,64,1.94
chain,socket,8,128,3.35
chain,socket,8,256,3.35
chain,socket,8,512,3.68
chain,socket,8,1024,3.91
chain,socket,8,2048,5.95
chain,socket,8,4096,7.70
chain,socket,8,8192,11.56
chain,socket,8,16384,19.10
chain,socket,8,32768,36.15
chain,socket,8,65536,69.48
chain,socket,8,131072,137.32
chain,socket,8,262144,259.34
chain,socket,8,524288,497.46
chain,socket,8,1048576,927.23
chain,socket,16,1,2.60
chain,socket,16,2,2.64
chain,socket,16,4,2.62
chain,socket,16,8,2.52
chain,socket,16,16,2.42
chain,socket,16,32,2.73
chain,socket,16,64,2.63
chain,socket,16,128,4.80
chain,socket,16,256,6.30
chain,socket,16,512,5.67
chain,socket,16,1024,7.00
chain,socket,16,2048,8.41
chain,socket,16,4096,11.50
chain,socket,16,8192,18.07
chain,socket,16,16384,33.07
chain,socket,16,32768,60.39
chain,socket,16,65536,116.11
chain,socket,16,131072,221.75
chain,socket,16,262144,386.06
chain,socket,16,524288,681.46
chain,socket,16,1048576,1246.94
chain,socket,32,1,5.34
chain,socket,32,2,5.02
chain,socket,32,4,4.62
chain,socket,32,8,4.52
chain,socket,32,16,4.53
chain,socket,32,32,5.34
chain,socket,32,64,5.25
chain,socket,32,128,7.89
chain,socket,32,256,7.99
chain,socket,32,512,9.09
chain,socket,32,1024,9.24
chain,socket,32,2048,13.44
chain,socket,32,4096,16.80
chain,socket,32,8192,25.65
chain,socket,32,16384,53.19
chain,socket,32,32768,91.82
chain,socket,32,65536,176.48
chain,socket,32,131072,323.69
chain,socket,32,262144,582.35
chain,socket,32,524288,1064.91
chain,socket,32,1048576,1951.57
chain,socket,64,1,8.64
chain,socket,64,2,8.08
chain,socket,64,4,7.94
chain,socket,64,8,8.38
chain,socket,64,16,8.37
chain,socket,64,32,10.21
chain,socket,64,64,10.06
chain,socket,64,128,12.47
chain,socket,64,256,12.68
chain,socket,64,512,14.95
chain,socket,64,1024,14.90
chain,socket,64,2048,22.56
chain,socket,64,4096,29.47
chain,socket,64,8192,42.59
chain,socket,64,16384,87.59
chain,socket,64,32768,155.29
chain,socket,64,65536,277.90
chain,socket,64,131072,514.19
chain,socket,64,262144,916.35
chain,socket,64,524288,1650.66
chain,socket,64,1048576,3061.35
chain,socket,128,1,17.76
chain,socket,128,2,17.47
chain,socket,128,4,17.23
chain,socket,128,8,17.46
chain,socket,128,16,17.86
chain,socket,128,32,227.44
chain,socket,128,64,19.59
chain,socket,128,128,32.31
chain,socket,128,256,80.74
chain,socket,128,512,28.43
chain,socket,128,1024,36.17
chain,socket,128,2048,67.70
chain,socket,128,4096,56.25
chain,socket,128,8192,111.92
chain,socket,128,16384,8643.98
chain,socket,128,32768,7235.96
chain,socket,128,65536,8591.55
chain,socket,128,131072,7610.10
chain,socket,128,262144,8200.27
chain,socket,128,524288,9107.57
chain,socket,128,1048576,9467.03
chain,socket,256,1,26.88
chain,socket,256,2,25.19
chain,socket,256,4,752.82
chain,socket,256,8,91.91
chain,socket,256,16,106.10
chain,socket,256,32,81.92
chain,socket,256,64,51.37
chain,socket,256,128,109.27
chain,socket,256,256,127.81
chain,socket,256,512,60.67
chain,socket,256,1024,58.27
chain,socket,256,2048,90.31
chain,socket,256,4096,292.59
chain,socket,256,8192,266.09
chain,socket,256,16384,5305.84
chain,socket,256,32768,4635.61
chain,socket,256,65536,5283.48
chain,socket,256,131072,5809.65
chain,socket,256,262144,5707.10
chain,socket,256,524288,9510.42
chain,socket,256,1048576,11792.32
chain,node,2,1,1.77
chain,node,2,2,1.74
chain,node,2,4,1.77
chain,node,2,8,1.74
chain,node,2,16,1.77
chain,node,2,32,1.86
chain,node,2,64,2.26
chain,node,2,128,1.82
chain,node,2,256,2.41
chain,node,2,512,2.58
chain,node,2,1024,2.96
chain,node,2,2048,3.64
chain,node,2,4096,4.50
chain,node,2,8192,5.46
chain,node,2,16384,7.28
chain,node,2,32768,10.08
chain,node,2,65536,14.99
chain,node,2,131072,21.07
chain,node,2,262144,31.91
chain,node,2,524288,51.36
chain,node,2,1048576,91.86
chain,node,4,1,0.90
chain,node,4,2,0.91
chain,node,4,4,0.91
chain,node,4,8,0.90
chain,node,4,16,0.90
chain,node,4,32,0.98
chain,node,4,64,1.38
chain,node,4,128,1.17
chain,node,4,256,1.50
chain,node,4,512,1.72
chain,node,4,1024,2.13
chain,node,4,2048,2.02
chain,node,4,4096,2.83
chain,node,4,8192,5.09
chain,node,4,16384,6.20
chain,node,4,32768,11.07
chain,node,4,65536,14.43
chain,node,4,131072,23.63
chain,node,4,262144,48.78
chain,node,4,524288,90.67
chain,node,4,1048576,171.63
chain,node,8,1,2.58
chain,node,8,2,2.58
chain,node,8,4,2.56
chain,node,8,8,2.52
chain,node,8,16,2.62
chain,node,8,32,2.68
chain,node,8,64,3.23
chain,node,8,128,2.89
chain,node,8,256,4.05
chain,node,8,512,4.41
chain,node,8,1024,5.27
chain,node,8,2048,4.75
chain,node,8,4096,5.51
chain,node,8,8192,6.36
chain,node,8,16384,9.43
chain,node,8,32768,15.86
chain,node,8,65536,26.19
chain,node,8,131072,45.35
chain,node,8,262144,154.22
chain,node,8,524288,355.30
chain,node,8,1048576,857.01
