Algorithm,Allocation,Processes,MessageSize,Avg Latency(us)
linear,socket,4,4096,3.44
linear,socket,4,8192,6.04
linear,socket,4,16384,10.32
linear,socket,4,32768,14.23
linear,socket,4,65536,25.52
linear,socket,4,131072,48.48
linear,socket,4,262144,115.72
linear,socket,4,524288,251.36
linear,socket,4,1048576,538.51
linear,socket,8,1,1.90
linear,socket,8,2,1.93
linear,socket,8,4,1.90
linear,socket,8,8,2.00
linear,socket,8,16,1.87
linear,socket,8,32,2.11
linear,socket,8,64,2.00
linear,socket,8,128,3.25
linear,socket,8,256,3.47
linear,socket,8,512,3.51
linear,socket,8,1024,3.69
linear,socket,8,2048,6.04
linear,socket,8,4096,8.61
linear,socket,8,8192,13.55
linear,socket,8,16384,17.83
linear,socket,8,32768,32.72
linear,socket,8,65536,64.35
linear,socket,8,131072,129.57
linear,socket,8,262144,285.72
linear,socket,8,524288,591.79
linear,socket,8,1048576,1027.37
linear,socket,16,1,3.26
linear,socket,16,2,3.18
linear,socket,16,4,3.08
linear,socket,16,8,2.93
linear,socket,16,16,3.03
linear,socket,16,32,3.59
linear,socket,16,64,3.63
linear,socket,16,128,5.75
linear,socket,16,256,5.88
linear,socket,16,512,6.05
linear,socket,16,1024,6.94
linear,socket,16,2048,10.40
linear,socket,16,4096,13.59
linear,socket,16,8192,21.01
linear,socket,16,16384,28.27
linear,socket,16,32768,56.44
linear,socket,16,65536,118.44
linear,socket,16,131072,247.44
linear,socket,16,262144,545.22
linear,socket,16,524288,1157.69
linear,socket,16,1048576,1866.31
linear,socket,32,1,5.81
linear,socket,32,2,6.22
linear,socket,32,4,5.75
linear,socket,32,8,5.33
linear,socket,32,16,5.37
linear,socket,32,32,5.83
linear,socket,32,64,5.90
linear,socket,32,128,11.60
linear,socket,32,256,12.26
linear,socket,32,512,13.10
linear,socket,32,1024,14.31
linear,socket,32,2048,20.82
linear,socket,32,4096,26.80
linear,socket,32,8192,43.06
linear,socket,32,16384,62.30
linear,socket,32,32768,120.77
linear,socket,32,65536,263.55
linear,socket,32,131072,525.61
linear,socket,32,262144,1103.89
linear,socket,32,524288,2183.29
linear,socket,32,1048576,3223.50
linear,socket,64,1,9.69
linear,socket,64,2,9.48
linear,socket,64,4,9.11
linear,socket,64,8,9.44
linear,socket,64,16,9.13
linear,socket,64,32,10.09
linear,socket,64,64,9.87
linear,socket,64,128,22.40
linear,socket,64,256,23.18
linear,socket,64,512,22.97
linear,socket,64,1024,24.78
linear,socket,64,2048,39.81
linear,socket,64,4096,51.03
linear,socket,64,8192,84.52
linear,socket,64,16384,108.50
linear,socket,64,32768,230.10
linear,socket,64,65536,515.43
linear,socket,64,131072,1064.82
linear,socket,64,262144,2083.11
linear,socket,64,524288,4318.94
linear,socket,64,1048576,7824.90
linear,socket,128,1,18.47
linear,socket,128,2,18.72
linear,socket,128,4,18.96
linear,socket,128,8,19.05
linear,socket,128,16,19.40
linear,socket,128,32,19.26
linear,socket,128,64,19.49
linear,socket,128,128,99.16
linear,socket,128,256,45.20
linear,socket,128,512,44.44
linear,socket,128,1024,48.68
linear,socket,128,2048,260.25
linear,socket,128,4096,100.12
linear,socket,128,8192,172.51
linear,socket,128,16384,410.84
linear,socket,128,32768,464.15
linear,socket,128,65536,1039.93
linear,socket,128,131072,2136.17
linear,socket,128,262144,4655.87
linear,socket,128,524288,8721.24
linear,socket,128,1048576,16171.18
linear,socket,256,1,46.71
linear,socket,256,2,45.36
linear,socket,256,4,47.09
linear,socket,256,8,46.31
linear,socket,256,16,47.24
linear,socket,256,32,47.62
linear,socket,256,64,47.33
linear,socket,256,128,84.28
linear,socket,256,256,88.08
linear,socket,256,512,88.95
linear,socket,256,1024,97.10
linear,socket,256,2048,136.46
linear,socket,256,4096,185.06
linear,socket,256,8192,312.80
linear,socket,256,16384,256.88
linear,socket,256,32768,441.96
linear,socket,256,65536,763.25
linear,socket,256,131072,2049.88
linear,socket,256,262144,3395.96
linear,socket,256,524288,7170.68
linear,socket,256,1048576,14410.56
linear,node,2,1,1.73
linear,node,2,2,1.73
linear,node,2,4,1.72
linear,node,2,8,1.73
linear,node,2,16,1.73
linear,node,2,32,1.82
linear,node,2,64,2.25
linear,node,2,128,1.80
linear,node,2,256,2.41
linear,node,2,512,2.41
linear,node,2,1024,2.96
linear,node,2,2048,3.55
linear,node,2,4096,4.42
linear,node,2,8192,5.45
linear,node,2,16384,7.30
linear,node,2,32768,10.20
linear,node,2,65536,15.10
linear,node,2,131072,21.69
linear,node,2,262144,31.86
linear,node,2,524288,51.19
linear,node,2,1048576,91.81
linear,node,4,1,0.92
linear,node,4,2,0.89
linear,node,4,4,0.90
linear,node,4,8,0.88
linear,node,4,16,0.89
linear,node,4,32,0.96
linear,node,4,64,1.36
linear,node,4,128,1.15
linear,node,4,256,1.47
linear,node,4,512,1.69
linear,node,4,1024,2.10
linear,node,4,2048,2.00
linear,node,4,4096,2.79
linear,node,4,8192,4.99
linear,node,4,16384,8.32
linear,node,4,32768,8.72
linear,node,4,65536,14.15
linear,node,4,131072,24.88
linear,node,4,262144,47.74
linear,node,4,524288,89.02
linear,node,4,1048576,170.93
linear,node,8,1,3.02
linear,node,8,2,3.08
linear,node,8,4,3.06
linear,node,8,8,3.08
linear,node,8,16,3.06
linear,node,8,32,3.25
linear,node,8,64,3.43
linear,node,8,128,3.35
linear,node,8,256,4.24
linear,node,8,512,4.38
linear,node,8,1024,4.82
linear,node,8,2048,4.97
linear,node,8,4096,6.22
linear,node,8,8192,8.16
linear,node,8,16384,9.23
linear,node,8,32768,13.90
