Algorithm,Allocation,Processes,MessageSize,Avg Latency(us)
default,socket,8,64,1.90
default,socket,8,128,2.97
default,socket,8,256,3.10
default,socket,8,512,3.39
default,socket,8,1024,3.87
default,socket,8,2048,4.79
default,socket,8,4096,6.16
default,socket,8,8192,9.70
default,socket,8,16384,16.84
default,socket,8,32768,30.19
default,socket,8,65536,64.40
default,socket,8,131072,133.96
default,socket,8,262144,272.41
default,socket,8,524288,545.62
default,socket,8,1048576,924.86
default,socket,16,1,1.57
default,socket,16,2,1.69
default,socket,16,4,1.66
default,socket,16,8,1.68
default,socket,16,16,1.69
default,socket,16,32,2.03
default,socket,16,64,2.13
default,socket,16,128,2.92
default,socket,16,256,3.10
default,socket,16,512,3.33
default,socket,16,1024,3.50
default,socket,16,2048,4.68
default,socket,16,4096,7.26
default,socket,16,8192,12.94
default,socket,16,16384,24.07
default,socket,16,32768,40.46
default,socket,16,65536,77.75
default,socket,16,131072,152.08
default,socket,16,262144,301.73
default,socket,16,524288,620.99
default,socket,16,1048576,716.43
default,socket,32,1,2.62
default,socket,32,2,2.65
default,socket,32,4,2.66
default,socket,32,8,2.60
default,socket,32,16,2.56
default,socket,32,32,2.98
default,socket,32,64,2.95
default,socket,32,128,4.73
default,socket,32,256,4.40
default,socket,32,512,4.82
default,socket,32,1024,5.12
default,socket,32,2048,7.83
default,socket,32,4096,9.82
default,socket,32,8192,15.20
default,socket,32,16384,32.82
default,socket,32,32768,54.19
default,socket,32,65536,117.02
default,socket,32,131072,260.95
default,socket,32,262144,562.59
default,socket,32,524288,1153.14
default,socket,32,1048576,1818.95
default,socket,64,1,2.11
default,socket,64,2,2.18
default,socket,64,4,2.17
default,socket,64,8,2.22
default,socket,64,16,2.26
default,socket,64,32,2.71
default,socket,64,64,2.72
default,socket,64,128,4.53
default,socket,64,256,4.62
default,socket,64,512,5.10
default,socket,64,1024,5.42
default,socket,64,2048,7.50
default,socket,64,4096,11.43
default,socket,64,8192,20.12
default,socket,64,16384,41.89
default,socket,64,32768,75.50
default,socket,64,65536,152.55
default,socket,64,131072,335.94
default,socket,64,262144,695.53
default,socket,64,524288,1427.08
default,socket,64,1048576,2331.24
default,socket,128,1,2.76
default,socket,128,2,3.64
default,socket,128,4,3.57
default,socket,128,8,3.53
default,socket,128,16,3.83
default,socket,128,32,4.11
default,socket,128,64,10.41
default,socket,128,128,92.02
default,socket,128,256,23.38
default,socket,128,512,13.61
default,socket,128,1024,8.54
default,socket,128,2048,19.25
default,socket,128,4096,27.49
default,socket,128,8192,31.88
default,socket,128,16384,244.91
default,socket,128,32768,93.81
default,socket,128,65536,219.42
default,socket,128,131072,453.44
default,socket,128,262144,989.17
default,socket,128,524288,2040.99
default,socket,128,1048576,3559.38
default,socket,256,1,1.43
default,socket,256,2,1.51
default,socket,256,4,1.44
default,socket,256,8,1.42
default,socket,256,16,1.43
default,socket,256,32,1.99
default,socket,256,64,1.86
default,socket,256,128,3.31
default,socket,256,256,3.96
default,socket,256,512,4.93
default,socket,256,1024,5.73
default,socket,256,2048,8.92
default,socket,256,4096,15.21
default,socket,256,8192,28.87
default,socket,256,16384,323.99
default,socket,256,32768,105.40
default,socket,256,65536,219.09
default,socket,256,131072,492.36
default,socket,256,262144,1123.53
default,socket,256,524288,2442.30
default,socket,256,1048576,4283.04
default,node,2,1,1.76
default,node,2,2,1.75
default,node,2,4,1.76
default,node,2,8,1.75
default,node,2,16,1.76
default,node,2,32,1.85
default,node,2,64,2.28
default,node,2,128,1.83
default,node,2,256,2.42
default,node,2,512,2.51
default,node,2,1024,2.99
default,node,2,2048,3.56
default,node,2,4096,4.48
default,node,2,8192,5.16
default,node,2,16384,6.04
default,node,2,32768,8.16
default,node,2,65536,12.13
default,node,2,131072,17.43
default,node,2,262144,28.09
default,node,2,524288,49.18
default,node,2,1048576,92.09
default,node,4,1,0.87
default,node,4,2,0.86
default,node,4,4,0.87
default,node,4,8,0.86
default,node,4,16,0.89
default,node,4,32,0.98
default,node,4,64,1.39
default,node,4,128,1.20
default,node,4,256,1.34
default,node,4,512,1.59
default,node,4,1024,2.00
default,node,4,2048,2.29
default,node,4,4096,3.02
default,node,4,8192,4.89
default,node,4,16384,5.87
default,node,4,32768,9.07
default,node,4,65536,13.96
default,node,4,131072,22.87
default,node,4,262144,45.38
default,node,4,524288,88.63
default,node,4,1048576,208.24
default,node,8,1,2.44
default,node,8,2,2.41
default,node,8,4,2.43
default,node,8,8,2.73
default,node,8,16,2.74
default,node,8,32,2.92
default,node,8,64,3.10
default,node,8,128,3.29
default,node,8,256,4.10
default,node,8,512,4.11
default,node,8,1024,4.69
default,node,8,2048,5.00
default,node,8,4096,6.55
default,node,8,8192,9.04
default,node,8,16384,18.10
default,node,8,32768,13.23
default,node,8,65536,21.53
default,node,8,131072,36.48
default,node,8,262144,105.09
default,node,8,524288,275.98
default,node,8,1048576,611.96
default,node,16,1,3.40
default,node,16,2,3.35
default,node,16,4,3.43
default,node,16,8,3.37
default,node,16,16,3.76
default,node,16,32,3.53
default,node,16,64,4.12
default,node,16,128,4.71
default,node,16,256,5.09
default,node,16,512,5.34
default,node,16,1024,6.16
default,node,16,2048,6.83
default,node,16,4096,9.38
default,node,16,8192,12.79
default,node,16,16384,26.32
default,node,16,32768,44.54
default,node,16,65536,85.71
default,node,16,131072,168.22
default,node,16,262144,312.76
default,node,16,524288,605.98
default,node,16,1048576,716.27
default,node,32,1,3.65
default,node,32,2,3.86
default,node,32,4,3.95
default,node,32,8,4.16
default,node,32,16,4.10
default,node,32,32,4.46
default,node,32,64,4.67
default,node,32,128,5.39
default,node,32,256,5.79
default,node,32,512,6.20
default,node,32,1024,6.94
default,node,32,2048,7.91
default,node,32,4096,10.15
default,node,32,8192,15.23
default,node,32,16384,25.24
default,node,32,32768,44.88
default,node,32,65536,89.39
default,node,32,131072,188.39
default,node,32,262144,372.99
default,node,32,524288,727.86
default,node,32,1048576,1698.47
default,node,64,1,5.24
default,node,64,2,5.73
default,node,64,4,5.27
default,node,64,8,5.12
default,node,64,16,5.15
default,node,64,32,5.78
default,node,64,64,5.47
default,node,64,128,6.44
default,node,64,256,7.38
default,node,64,512,7.64
default,node,64,1024,8.18
default,node,64,2048,10.15
default,node,64,4096,13.47
default,node,64,8192,23.07
default,node,64,16384,45.53
default,node,64,32768,96.57
default,node,64,65536,210.47
default,node,64,131072,497.28
default,node,64,262144,663.26
default,node,64,524288,1380.17
default,node,64,1048576,2915.27
default,node,128,1,6.87
default,node,128,2,7.54
default,node,128,4,8.01
default,node,128,8,7.70
default,node,128,16,8.36
default,node,128,32,8.84
default,node,128,64,8.55
default,node,128,128,9.44
default,node,128,256,10.24
default,node,128,512,10.58
default,node,128,1024,11.58
default,node,128,2048,13.92
default,node,128,4096,17.44
default,node,128,8192,24.87
default,node,128,16384,115.32
default,node,128,32768,83.12
default,node,128,65536,448.78
default,node,128,131072,550.11
default,node,128,262144,1196.33
default,node,128,524288,2461.25
default,node,128,1048576,5241.53
default,node,256,1,6.81
default,node,256,2,7.07
default,node,256,4,6.97
default,node,256,8,6.99
default,node,256,16,6.88
default,node,256,32,7.67
default,node,256,64,10.55
default,node,256,128,11.29
