Algorithm,Allocation,Processes,MessageSize,Avg Latency(us)
bin_tree,core,16,1048576,875.38
bin_tree,core,18,1,1.72
bin_tree,core,18,2,1.96
bin_tree,core,18,4,1.83
bin_tree,core,18,8,1.73
bin_tree,core,18,16,1.71
bin_tree,core,18,32,1.97
bin_tree,core,18,64,1.95
bin_tree,core,18,128,2.76
bin_tree,core,18,256,2.75
bin_tree,core,18,512,2.98
bin_tree,core,18,1024,3.14
bin_tree,core,18,2048,4.37
bin_tree,core,18,4096,6.25
bin_tree,core,18,8192,10.94
bin_tree,core,18,16384,25.57
bin_tree,core,18,32768,38.52
bin_tree,core,18,65536,70.19
bin_tree,core,18,131072,133.61
bin_tree,core,18,262144,257.60
bin_tree,core,18,524288,498.14
bin_tree,core,18,1048576,951.30
bin_tree,core,20,1,1.91
bin_tree,core,20,2,1.78
bin_tree,core,20,4,1.74
bin_tree,core,20,8,1.75
bin_tree,core,20,16,1.76
bin_tree,core,20,32,2.08
bin_tree,core,20,64,2.08
bin_tree,core,20,128,2.69
bin_tree,core,20,256,2.68
bin_tree,core,20,512,3.00
bin_tree,core,20,1024,3.19
bin_tree,core,20,2048,4.35
bin_tree,core,20,4096,6.27
bin_tree,core,20,8192,11.11
bin_tree,core,20,16384,28.91
bin_tree,core,20,32768,44.48
bin_tree,core,20,65536,79.82
bin_tree,core,20,131072,152.84
bin_tree,core,20,262144,294.52
bin_tree,core,20,524288,571.80
bin_tree,core,20,1048576,1093.17
bin_tree,core,22,1,1.93
bin_tree,core,22,2,2.06
bin_tree,core,22,4,1.95
bin_tree,core,22,8,2.11
bin_tree,core,22,16,1.95
bin_tree,core,22,32,2.22
bin_tree,core,22,64,2.16
bin_tree,core,22,128,2.76
bin_tree,core,22,256,2.82
bin_tree,core,22,512,3.11
bin_tree,core,22,1024,3.34
bin_tree,core,22,2048,4.61
bin_tree,core,22,4096,6.80
bin_tree,core,22,8192,11.90
bin_tree,core,22,16384,29.54
bin_tree,core,22,32768,48.85
bin_tree,core,22,65536,89.62
bin_tree,core,22,131072,171.50
bin_tree,core,22,262144,336.37
bin_tree,core,22,524288,653.60
bin_tree,core,22,1048576,1249.10
bin_tree,core,24,1,2.09
bin_tree,core,24,2,2.05
bin_tree,core,24,4,1.98
bin_tree,core,24,8,1.98
bin_tree,core,24,16,1.94
bin_tree,core,24,32,2.21
bin_tree,core,24,64,2.23
bin_tree,core,24,128,2.90
bin_tree,core,24,256,2.97
bin_tree,core,24,512,3.22
bin_tree,core,24,1024,3.48
bin_tree,core,24,2048,4.77
bin_tree,core,24,4096,7.13
bin_tree,core,24,8192,12.69
bin_tree,core,24,16384,31.16
bin_tree,core,24,32768,52.93
bin_tree,core,24,65536,96.76
bin_tree,core,24,131072,186.46
bin_tree,core,24,262144,363.31
bin_tree,core,24,524288,711.14
bin_tree,core,24,1048576,1344.35
bin_tree,core,26,1,1.98
bin_tree,core,26,2,1.87
bin_tree,core,26,4,1.86
bin_tree,core,26,8,1.85
bin_tree,core,26,16,1.91
bin_tree,core,26,32,2.14
bin_tree,core,26,64,2.14
bin_tree,core,26,128,2.87
bin_tree,core,26,256,2.91
bin_tree,core,26,512,3.19
bin_tree,core,26,1024,3.48
bin_tree,core,26,2048,4.95
bin_tree,core,26,4096,7.38
bin_tree,core,26,8192,13.30
bin_tree,core,26,16384,32.90
bin_tree,core,26,32768,54.78
bin_tree,core,26,65536,100.47
bin_tree,core,26,131072,193.24
bin_tree,core,26,262144,375.96
bin_tree,core,26,524288,738.56
bin_tree,core,26,1048576,1406.21
bin_tree,core,28,1,2.12
bin_tree,core,28,2,2.07
bin_tree,core,28,4,1.88
bin_tree,core,28,8,1.91
bin_tree,core,28,16,2.09
bin_tree,core,28,32,2.18
bin_tree,core,28,64,2.15
bin_tree,core,28,128,2.92
bin_tree,core,28,256,2.96
bin_tree,core,28,512,3.25
bin_tree,core,28,1024,3.55
bin_tree,core,28,2048,5.10
bin_tree,core,28,4096,7.82
bin_tree,core,28,8192,14.19
bin_tree,core,28,16384,32.68
bin_tree,core,28,32768,55.30
bin_tree,core,28,65536,103.41
bin_tree,core,28,131072,201.21
bin_tree,core,28,262144,390.46
bin_tree,core,28,524288,789.04
bin_tree,core,28,1048576,1492.73
bin_tree,core,30,1,2.22
bin_tree,core,30,2,2.01
bin_tree,core,30,4,1.97
bin_tree,core,30,8,1.96
bin_tree,core,30,16,1.93
bin_tree,core,30,32,2.21
bin_tree,core,30,64,2.20
bin_tree,core,30,128,2.96
bin_tree,core,30,256,3.04
bin_tree,core,30,512,3.34
bin_tree,core,30,1024,3.65
bin_tree,core,30,2048,5.33
bin_tree,core,30,4096,8.15
bin_tree,core,30,8192,14.96
bin_tree,core,30,16384,36.84
bin_tree,core,30,32768,57.63
bin_tree,core,30,65536,107.49
bin_tree,core,30,131072,208.38
bin_tree,core,30,262144,416.18
bin_tree,core,30,524288,818.46
bin_tree,core,30,1048576,1564.24
bin_tree,core,32,1,1.87
bin_tree,core,32,2,1.81
bin_tree,core,32,4,1.81
bin_tree,core,32,8,1.81
bin_tree,core,32,16,1.81
bin_tree,core,32,32,2.03
bin_tree,core,32,64,2.02
bin_tree,core,32,128,3.14
bin_tree,core,32,256,3.19
bin_tree,core,32,512,3.57
bin_tree,core,32,1024,3.84
bin_tree,core,32,2048,5.52
bin_tree,core,32,4096,8.51
bin_tree,core,32,8192,15.56
bin_tree,core,32,16384,35.38
bin_tree,core,32,32768,61.52
bin_tree,core,32,65536,114.20
bin_tree,core,32,131072,222.79
bin_tree,core,32,262144,446.04
bin_tree,core,32,524288,882.27
bin_tree,core,32,1048576,1691.02
bin_tree,core,34,1,2.79
bin_tree,core,34,2,2.50
bin_tree,core,34,4,2.51
bin_tree,core,34,8,2.50
bin_tree,core,34,16,2.53
bin_tree,core,34,32,2.70
bin_tree,core,34,64,2.71
bin_tree,core,34,128,4.16
bin_tree,core,34,256,4.24
bin_tree,core,34,512,4.48
bin_tree,core,34,1024,4.81
bin_tree,core,34,2048,6.63
bin_tree,core,34,4096,10.03
bin_tree,core,34,8192,16.99
bin_tree,core,34,16384,41.14
bin_tree,core,34,32768,63.07
bin_tree,core,34,65536,117.60
bin_tree,core,34,131072,228.01
bin_tree,core,34,262144,454.15
bin_tree,core,34,524288,891.20
bin_tree,core,34,1048576,1690.39
bin_tree,core,36,1,2.56
bin_tree,core,36,2,2.53
bin_tree,core,36,4,2.56
bin_tree,core,36,8,2.47
bin_tree,core,36,16,2.47
bin_tree,core,36,32,2.71
bin_tree,core,36,64,2.72
bin_tree,core,36,128,3.94
bin_tree,core,36,256,4.02
bin_tree,core,36,512,4.33
bin_tree,core,36,1024,4.61
bin_tree,core,36,2048,6.53
bin_tree,core,36,4096,9.49
bin_tree,core,36,8192,17.22
bin_tree,core,36,16384,42.66
bin_tree,core,36,32768,66.51
bin_tree,core,36,65536,121.82
bin_tree,core,36,131072,236.65
bin_tree,core,36,262144,466.89
bin_tree,core,36,524288,925.91
bin_tree,core,36,1048576,1775.66
bin_tree,core,38,1,2.56
bin_tree,core,38,2,2.72
bin_tree,core,38,4,2.55
bin_tree,core,38,8,2.53
bin_tree,core,38,16,2.57
bin_tree,core,38,32,2.79
bin_tree,core,38,64,2.78
bin_tree,core,38,128,3.95
bin_tree,core,38,256,3.99
bin_tree,core,38,512,4.38
bin_tree,core,38,1024,4.67
bin_tree,core,38,2048,6.41
bin_tree,core,38,4096,9.88
bin_tree,core,38,8192,17.45
bin_tree,core,38,16384,43.39
bin_tree,core,38,32768,75.97
bin_tree,core,38,65536,126.10
bin_tree,core,38,131072,243.77
bin_tree,core,38,262144,480.80
bin_tree,core,38,524288,949.42
bin_tree,core,38,1048576,1827.12
bin_tree,core,40,1,2.83
bin_tree,core,40,2,2.81
bin_tree,core,40,4,2.68
bin_tree,core,40,8,2.60
bin_tree,core,40,16,2.60
bin_tree,core,40,32,2.82
bin_tree,core,40,64,2.82
bin_tree,core,40,128,3.95
bin_tree,core,40,256,4.05
bin_tree,core,40,512,4.41
bin_tree,core,40,1024,4.86
bin_tree,core,40,2048,6.68
bin_tree,core,40,4096,11.17
bin_tree,core,40,8192,17.81
bin_tree,core,40,16384,43.58
bin_tree,core,40,32768,76.47
bin_tree,core,40,65536,128.06
bin_tree,core,40,131072,245.14
bin_tree,core,40,262144,479.85
bin_tree,core,40,524288,958.85
bin_tree,core,40,1048576,1858.19
bin_tree,core,42,1,2.76
bin_tree,core,42,2,2.73
bin_tree,core,42,4,2.61
bin_tree,core,42,8,2.64
bin_tree,core,42,16,2.62
bin_tree,core,42,32,2.92
bin_tree,core,42,64,2.83
bin_tree,core,42,128,3.99
bin_tree,core,42,256,3.99
bin_tree,core,42,512,4.46
bin_tree,core,42,1024,4.71
bin_tree,core,42,2048,6.65
bin_tree,core,42,4096,10.43
bin_tree,core,42,8192,18.33
bin_tree,core,42,16384,45.48
bin_tree,core,42,32768,79.98
bin_tree,core,42,65536,135.28
bin_tree,core,42,131072,256.88
bin_tree,core,42,262144,502.24
bin_tree,core,42,524288,999.17
bin_tree,core,42,1048576,1934.82
bin_tree,core,44,1,2.69
bin_tree,core,44,2,2.60
bin_tree,core,44,4,2.59
bin_tree,core,44,8,2.57
bin_tree,core,44,16,2.59
bin_tree,core,44,32,2.83
bin_tree,core,44,64,2.82
bin_tree,core,44,128,3.98
bin_tree,core,44,256,4.08
bin_tree,core,44,512,4.45
bin_tree,core,44,1024,4.82
bin_tree,core,44,2048,6.71
bin_tree,core,44,4096,11.68
bin_tree,core,44,8192,18.85
bin_tree,core,44,16384,48.61
bin_tree,core,44,32768,82.96
bin_tree,core,44,65536,140.36
bin_tree,core,44,131072,261.19
bin_tree,core,44,262144,512.33
bin_tree,core,44,524288,1046.78
bin_tree,core,44,1048576,2017.83
bin_tree,core,46,1,2.69
bin_tree,core,46,2,2.63
bin_tree,core,46,4,2.58
bin_tree,core,46,8,2.58
bin_tree,core,46,16,2.60
bin_tree,core,46,32,2.89
bin_tree,core,46,64,2.86
bin_tree,core,46,128,4.04
bin_tree,core,46,256,4.15
bin_tree,core,46,512,4.54
bin_tree,core,46,1024,4.90
bin_tree,core,46,2048,6.87
bin_tree,core,46,4096,11.93
bin_tree,core,46,8192,19.42
bin_tree,core,46,16384,50.73
bin_tree,core,46,32768,88.40
bin_tree,core,46,65536,165.26
bin_tree,core,46,131072,284.60
bin_tree,core,46,262144,558.82
bin_tree,core,46,524288,1105.46
bin_tree,core,46,1048576,2134.59
bin_tree,core,48,1,2.65
bin_tree,core,48,2,2.68
bin_tree,core,48,4,2.68
bin_tree,core,48,8,2.71
bin_tree,core,48,16,2.65
bin_tree,core,48,32,2.96
bin_tree,core,48,64,3.13
bin_tree,core,48,128,4.24
bin_tree,core,48,256,4.27
bin_tree,core,48,512,4.64
bin_tree,core,48,1024,5.03
bin_tree,core,48,2048,7.11
bin_tree,core,48,4096,12.18
bin_tree,core,48,8192,20.03
bin_tree,core,48,16384,53.18
bin_tree,core,48,32768,92.09
bin_tree,core,48,65536,173.71
bin_tree,core,48,131072,302.32
bin_tree,core,48,262144,591.34
bin_tree,core,48,524288,1163.11
bin_tree,core,48,1048576,2252.84
bin_tree,core,50,1,2.74
bin_tree,core,50,2,2.58
bin_tree,core,50,4,2.64
bin_tree,core,50,8,2.63
bin_tree,core,50,16,2.63
bin_tree,core,50,32,2.88
bin_tree,core,50,64,2.94
bin_tree,core,50,128,4.21
